ep_title,ep_url,sutra,ep_in_app,ep_featured,ep_description,ep_songbook_title,ep_volume,ep_rating,genres,genres_full,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,artwork_lg_url,lyrics_title,lyrics_id,created_at,playlist_names_clean
Crimina/els EP,https://soundcloud.com/bananasutra/sets/crimina-els-ep,BLOWsutra,checked,,,,1,,"BLUES,JAZZ","BLUES,CABARET,GIPSY,JAZZ",3,553,6,0:06:59,https://i1.sndcdn.com/artworks-N2bJW7Tqp3S7Ldn6-PMk8kA-t500x500.jpg,https://i1.sndcdn.com/artworks-N2bJW7Tqp3S7Ldn6-PMk8kA-t1080x1080.jpg,,"L-52,L-394,L-53",2024-11-19 17:54,"BLOWsutra,BLOWsutra : APES (gone wrong),BURLESQUEsutra,FOLKsutra,FRENCHsutra oui oui · sacrebleu,OUI OUI : Pardon (my French),SINGLEsutra Exclusive SoundCloud (woo)"
Ethical Paradox (Bertrand Undone),https://soundcloud.com/bananasutra/sets/ethical-paradox-bertrand-undone,KNOWsutra,checked,,,,1,,INDIE,INDIE,4,789,8,0:13:54,https://i1.sndcdn.com/artworks-e6OYFWuOzXif0Mz7-XAx0EQ-t500x500.jpg,https://i1.sndcdn.com/artworks-e6OYFWuOzXif0Mz7-XAx0EQ-t1080x1080.jpg,It's An Ethical Paradox,L-116,2024-12-26 10:06,"BLOWsutra,DUBsutra,FOLKsutra,JAZZsutra,KNOWsutra : BERTRAND (mon chéri),KNOWsutra where questions matter,LOFIsutra,Questions for the (kind) POPE in the Sky"
Hello · Oh No • EPx16 • GROWsutra Psychedelic Logic Harmonics,https://soundcloud.com/bananasutra/sets/hello-oh-no-growsutra-psychedelic-epx16,GROWsutra,checked,,,,1,,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,BURLESQUE,CABARET,DUB,FLAMENCO,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK",16,11382,119,0:48:03,https://i1.sndcdn.com/artworks-X8yzz8V1uH0GpZZw-fED3yQ-t500x500.png,https://i1.sndcdn.com/artworks-X8yzz8V1uH0GpZZw-fED3yQ-t1080x1080.png,"Hello, Oh No",L-95,2026-02-26 22:16,"BLUESsutra,BLUESsutra (Best Of),BURLESQUEsutra,DUBsutra,DUBsutra (Best Of),GROWsutra where we be brave,JAZZsutra,JAZZsutra (Best Of),LOFIsutra"
Daddy's a Creep ⚞  P3d0 T-Shirts ON SALE ⚟ BLOWsutra EPx4,https://soundcloud.com/bananasutra/sets/daddys-a-creep-p3d0-t-shirts-on-sale-blowsutra-epx4,QUACKsutra,checked,,,,1,,"BLUES,BURLESQUE,JAZZ,LOFI","BLUES,BURLESQUE,JAZZ,LOFI",4,783,5,0:10:36,https://i1.sndcdn.com/artworks-fryyTDM2WyR2DKBA-QI4BwQ-t500x500.png,https://i1.sndcdn.com/artworks-fryyTDM2WyR2DKBA-QI4BwQ-t1080x1080.png,Daddy's a Creep,L-56,2025-07-06 22:28,"BLUESsutra,BURLESQUEsutra,FOTUS CIRCUS Playlist An American Freaks Show,MANTRAsutra,QUACKsutra : FOTUS Circus,QUACKsutra where we sing FU"
MAKA MAKA EPx7 ⭐︎ MAxA Series · Vol. 4,https://soundcloud.com/bananasutra/sets/maka-maka-epx7-maxa-series-vol-4,QUACKsutra,checked,,,,1,,FOLK,"COUNTRY,FOLK",7,2106,14,0:18:59,https://i1.sndcdn.com/artworks-9mKo23b9tXJzWs5t-yMjheA-t500x500.png,https://i1.sndcdn.com/artworks-9mKo23b9tXJzWs5t-yMjheA-t1080x1080.png,MAKA (Make America Kind Again),L-150,2025-03-28 02:27,"BANJOsutra,BLOWsutra : MAxA Series,BLUESsutra,BURLESQUEsutra,JAZZsutra,QUACKsutra where we sing FU"
Untamed EP X3,https://soundcloud.com/bananasutra/sets/untamed-ep-x3,GROWsutra,checked,,,,1,,INDIE,INDIE,3,522,2,0:07:37,https://i1.sndcdn.com/artworks-h4WvLIv6GtEpPvLT-kyZycQ-t500x500.png,https://i1.sndcdn.com/artworks-h4WvLIv6GtEpPvLT-kyZycQ-t1080x1080.png,Untamed,L-276,2024-12-14 20:25,"BANJOsutra,BLUESsutra,BOWsutra the last of 7 sutras · it's divine <3,FOLKsutra,GROWsutra : GOD (etc),Questions for the (kind) POPE in the Sky"
En Vrai · On Est Tous Frères ䷁ FRENCH BLUESsutra EPx5,https://soundcloud.com/bananasutra/sets/en-vrai-on-est-tous-freres-banjo-frenchsutra-epx5,KNOWsutra,checked,,,,1,,"BANJO,BLUES,FOLK,LOFI,MANTRA","BANJO,BLUES,FOLK,LOFI,MANTRA",5,1334,24,0:16:26,https://i1.sndcdn.com/artworks-LV5LoqM7mHhduC2y-UvDK3w-t500x500.jpg,https://i1.sndcdn.com/artworks-LV5LoqM7mHhduC2y-UvDK3w-t1080x1080.jpg,"En Vrai, On Est Tous Frères",L-71,2025-01-28 03:36,"BANJOsutra,BLUESsutra,FOLKsutra,FRENCHsutra oui oui · sacrebleu,GLOWsutra where gratitude feeds,KNOWsutra where questions matter,LOFIsutra,MANTRAsutra,OUI OUI : Pardon (my French)"
Kindness Matters - Human Life Soundtrack EP,https://soundcloud.com/bananasutra/sets/kindness-matters-human-life-soundtrackl,GROWsutra,checked,,,,1,,INDIE,INDIE,5,1455,10,0:18:08,https://i1.sndcdn.com/artworks-qsLSixra831RrldW-lEhsdw-t500x500.jpg,https://i1.sndcdn.com/artworks-qsLSixra831RrldW-lEhsdw-t1080x1080.jpg,Kindness,L-126,2025-02-06 07:58,"BANJOsutra,BLUESsutra,FOLKsutra,GROWsutra : KIND(ness),KNOWsutra where questions matter,LOFIsutra"
Gladys in Sonderland EPx14 • SHOWsutra Psychedelic Gipsy Dream,https://soundcloud.com/bananasutra/sets/gladys-in-sonderland-epx14-showsutra-psychedelic-gipsy-dream,SHOWsutra,checked,,,,1,,"BANJO,BLUES,BURLESQUE,INDIE,LOFI","BANJO,BLUES,BURLESQUE,GIPSY,INDIE,LOFI,PSYCHEDELIC",14,7701,68,1:06:19,https://i1.sndcdn.com/artworks-6hfJ7MQsBYyjyhKs-VO8orw-t500x500.png,https://i1.sndcdn.com/artworks-6hfJ7MQsBYyjyhKs-VO8orw-t1080x1080.png,Gladys in Sonderland,L-88,2025-10-30 08:21,"BANJOsutra,BLUESsutra,BURLESQUEsutra,BURLESQUEsutra (Best Of),INDIEsutra,INDIEsutra (Best Of),SHOWsutra : FANANA Club,SHOWsutra where bananas play"
I Ain't No Christian (No Holy Fool) ♥ EPx4 VOL.02,https://soundcloud.com/bananasutra/sets/i-aint-no-christian-no-holy-fool-epx4-vol02,KNOWsutra,checked,,,,1,,"BLUES,BURLESQUE,FOLK,INDIE,ROCK","BLUES,BURLESQUE,FOLK,INDIE,ROCK,SOUL",4,733,8,0:11:49,https://i1.sndcdn.com/artworks-FXu0T1aNuzRuPyMB-olhCZA-t500x500.png,https://i1.sndcdn.com/artworks-FXu0T1aNuzRuPyMB-olhCZA-t1080x1080.png,I Ain't No Christian (Like Bertrand),L-109,2025-04-19 02:10,"BLUESsutra,BURLESQUEsutra,FOLKsutra,INDIEsutra,KNOWsutra where questions matter,QUACKsutra where we sing FU,Questions for the (kind) POPE in the Sky,ROCKsutra"
Le Système EP MIX X16 | Bluesy French Jazz,https://soundcloud.com/bananasutra/sets/le-systeme-de-macron-le-ptit-con,BLOWsutra,checked,,,,1,,"BURLESQUE,DUB,JAZZ,LOFI","BURLESQUE,CABARET,DUB,JAZZ,LOFI,PUNK,SOUL",17,5902,80,0:46:58,https://i1.sndcdn.com/artworks-Jz9sGDEqD1gTTB5H-sILJIA-t500x500.jpg,https://i1.sndcdn.com/artworks-Jz9sGDEqD1gTTB5H-sILJIA-t1080x1080.jpg,Le Système,L-137,2024-11-03 01:33,"BLOWsutra,BLOWsutra : CENSOR(ed),BURLESQUEsutra,DUBsutra,FOLKsutra,FRENCHsutra oui oui · sacrebleu,INDIEsutra,INDIEsutra (Best Of),JAZZsutra,KNOWsutra where questions matter,LOFIsutra,OUI OUI : Pardon (my French),ROCKsutra,SINGLEsutra Exclusive SoundCloud (woo)"
Do Panic Now ✝ GROWsutra EPx13,https://soundcloud.com/bananasutra/sets/do-panic-now-growsutra-epx13,BLOWsutra,checked,,,,1,,"DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI,MANTRA,RAGGA",13,2551,18,0:35:43,https://i1.sndcdn.com/artworks-BsO5CMcHbZ0M93kT-isQTpA-t500x500.png,https://i1.sndcdn.com/artworks-BsO5CMcHbZ0M93kT-isQTpA-t1080x1080.png,Do Panic Now,L-61,2025-06-29 05:49,"BLOWsutra : REVOLT (now),DUBsutra,FOLKsutra,INDIEsutra,JAZZsutra,LOFIsutra,MANTRAsutra"
MAWA MAWA EPx2 (if Soundcloud allows) ⭐︎ MAxA Series · Vol. 2,https://soundcloud.com/bananasutra/sets/mawa-mawa-epx2-maxa-series-vol-2,QUACKsutra,checked,,,,1,,LOFI,LOFI,2,456,3,0:07:03,https://i1.sndcdn.com/artworks-ohldLp0ezWMHuexZ-Z1TUbg-t500x500.png,https://i1.sndcdn.com/artworks-ohldLp0ezWMHuexZ-Z1TUbg-t1080x1080.png,MAWA (Make America Woke Again),L-158,2025-03-28 03:19,"BURLESQUEsutra,GROWsutra where we be brave,JAZZsutra,QUACKsutra where we sing FU"
Hereby · I Cry ☠ BLOWsutra EPx5,https://soundcloud.com/bananasutra/sets/hereby-i-cry-blowsutra-epx5,GROWsutra,checked,,,,1,,"DUB,FOLK,JAZZ,MANTRA","DUB,FOLK,GIPSY,JAZZ,MANTRA",5,1534,22,0:18:15,https://i1.sndcdn.com/artworks-AJnyssyEpQIFaGYl-f1dxCg-t500x500.png,https://i1.sndcdn.com/artworks-AJnyssyEpQIFaGYl-f1dxCg-t1080x1080.png,"Hereby, I Cry",L-96,2025-07-03 08:16,"BLOWsutra,DUBsutra,FOLKsutra,FOTUS CIRCUS Playlist An American Freaks Show,GROWsutra : DARE (to care),JAZZsutra,MANTRAsutra,QUACKsutra where we sing FU"
Male Fantasies - bananasutra EPx2 Vol. 03,https://soundcloud.com/bananasutra/sets/male-fantasies-bananasutra-epx2-vol-03,BLOWsutra,checked,,,,3,,INDIE,INDIE,2,1650,12,0:07:19,https://i1.sndcdn.com/artworks-xSBf70BkIjbkDGPA-9368AQ-t500x500.png,https://i1.sndcdn.com/artworks-xSBf70BkIjbkDGPA-9368AQ-t1080x1080.png,Male Fantasies,L-154,2025-05-02 03:14,"BLOWsutra,BLOWsutra : EGO (gone loco),JAZZsutra (Best Of),LOFIsutra"
MAHA (Make America Humane Again) ☆ VOL.2 EPx6 ☆ BLOWsutra (MAxA Series) Psychedelic Trip Hop,https://soundcloud.com/bananasutra/sets/maha-make-america-humane-again-vol2-epx6-blowsutra-psy-trip-hop,QUACKsutra,checked,,,,1,,"BLUES,DUB,LOFI","BLUES,DUB,GIPSY,LOFI,PSYCHEDELIC,TRIP HOP",6,8712,56,0:16:57,https://i1.sndcdn.com/artworks-JGT1OnfOXKJX40oI-WLwAYA-t500x500.png,https://i1.sndcdn.com/artworks-JGT1OnfOXKJX40oI-WLwAYA-t1080x1080.png,MAHA (Make America Humane Again),L-149,2026-02-11 23:37,"BLOWsutra,BLUESsutra,DUBsutra,DUBsutra (Best Of),LOFIsutra,LOFIsutra (Best Of)"
Jealousy (not for me) ♡ GROWsutra EPx22,https://soundcloud.com/bananasutra/sets/jealousy-not-for-me-growsutra-epx22,GROWsutra,checked,,,,1,,"BLUES,BURLESQUE,DUB,INDIE,JAZZ,LOFI","BLUES,BURLESQUE,DUB,HIP HOP,INDIE,JAZZ,LOFI,RAGGA",22,5361,44,1:02:36,https://i1.sndcdn.com/artworks-NrFEJYn5QiBNXnw5-RFTkHQ-t500x500.png,https://i1.sndcdn.com/artworks-NrFEJYn5QiBNXnw5-RFTkHQ-t1080x1080.png,Jealousy (Not For Me),L-119,2025-06-26 10:26,"BLUESsutra,BURLESQUEsutra,DUBsutra,FLOWsutra : FLY (like water),FLOWsutra where time is space,INDIEsutra,JAZZsutra,LOFIsutra"
Ego Ain't Your Amigo ⭐︎ EPx14 VOL. 01 ⭐︎ True Tales of BLUESsutra,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-epx14-vol-01-true-tales-of-bluessutra,BLOWsutra,checked,,,,1,,"BANJO,BLUES,BURLESQUE,DUB,FOLK,JAZZ","BANJO,BLUES,BURLESQUE,DUB,FOLK,JAZZ",14,2697,22,0:44:22,https://i1.sndcdn.com/artworks-6Al7JWcSGShXvOzO-NMakyQ-t500x500.jpg,https://i1.sndcdn.com/artworks-6Al7JWcSGShXvOzO-NMakyQ-t1080x1080.jpg,Ego Ain't Your Amigo,L-68,2025-04-16 03:50,"BANJOsutra,BLUESsutra,BURLESQUEsutra,DUBsutra,FOLKsutra,FOTUS CIRCUS Playlist An American Freaks Show,GROWsutra where we be brave,JAZZsutra,KNOWsutra where questions matter,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU"
RHINOCEROSS ♦ EPx7 ♦ BLOWsutra Surreal Real Poetry,https://soundcloud.com/bananasutra/sets/rhinoceross-epx7-blowsutra-surreal-real-poetry,BLOWsutra,checked,,,,1,,"BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,PSYCHEDELIC,ROCK",7,1770,21,0:33:21,https://i1.sndcdn.com/artworks-WaElY6xZh0PPyRbQ-4p9Ziw-t500x500.png,https://i1.sndcdn.com/artworks-WaElY6xZh0PPyRbQ-4p9Ziw-t1080x1080.png,Rhinoceross,L-208,2025-09-24 17:55,"BLOWsutra,BLOWsutra : APES (gone wrong),BLUESsutra,DUBsutra,INDIEsutra,LOFIsutra,ROCKsutra"
Shades of Fools EPx9,https://soundcloud.com/bananasutra/sets/shades-of-fools-epx9,KNOWsutra,checked,,,,1,,BANJO,"BANJO,RAGGA",9,1744,16,0:26:00,https://i1.sndcdn.com/artworks-vmrDjbUos6J6FBAc-PCByYA-t500x500.png,https://i1.sndcdn.com/artworks-vmrDjbUos6J6FBAc-PCByYA-t1080x1080.png,Shady Fools,L-218,2025-02-25 03:59,"BANJOsutra,BLUESsutra,BURLESQUEsutra,GROWsutra where we be brave,INDIEsutra,KNOWsutra where questions matter,ROCKsutra,SHOWsutra: (shades of) FOOLS"
Wet (Prickly) Peaches vol.2,https://soundcloud.com/bananasutra/sets/wet-prickly-peaches-vol2,FLOWsutra,checked,,,,2,,BLUES,BLUES,9,2077,33,0:27:28,https://i1.sndcdn.com/artworks-y6GNuYSUFwSvEtI4-VH6lnQ-t500x500.jpg,https://i1.sndcdn.com/artworks-y6GNuYSUFwSvEtI4-VH6lnQ-t1080x1080.jpg,Wet (Prickly) Peaches vol.2,L-285,2025-02-08 23:13,"BANJOsutra,BLUESsutra,DUBsutra,FLOWsutra : WET (my friend),INDIEsutra,JAZZsutra,SHOWsutra where bananas play"
Idiocracy Now ✪ QUACKsutra EPx10,https://soundcloud.com/bananasutra/sets/idiocracy-now-quacksutra-epx10,BLOWsutra,checked,,,,1,,"BANJO,BURLESQUE,FOLK,INDIE,LOFI,ROCK","BANJO,BURLESQUE,COUNTRY,FOLK,INDIE,LOFI,PUNK,ROCK",10,1778,16,0:36:19,https://i1.sndcdn.com/artworks-PbQdusXHHfL2vzQG-PVycmg-t500x500.png,https://i1.sndcdn.com/artworks-PbQdusXHHfL2vzQG-PVycmg-t1080x1080.png,Planet Idiocracy,L-113,2025-09-10 02:31,"BANJOsutra,FOLKsutra,INDIEsutra,QUACKsutra : FOTUS Circus,QUACKsutra where we sing FU,ROCKsutra"
Cassandra’s Lullaby • KNOWsutra EPx11 World,https://soundcloud.com/bananasutra/sets/cassandras-lullaby,KNOWsutra,checked,,,,1,,"BLUES,BURLESQUE,FOLK,INDIE,JAZZ,MANTRA","BLUES,BURLESQUE,FOLK,INDIE,JAZZ,MANTRA",11,2600,35,0:44:36,https://i1.sndcdn.com/artworks-8MtzAVxPSN3vdqbc-b7c54g-t500x500.png,https://i1.sndcdn.com/artworks-8MtzAVxPSN3vdqbc-b7c54g-t1080x1080.png,Cassandra's Lullaby,L-42,2025-07-14 07:39,"BLUESsutra,BURLESQUEsutra,FOLKsutra,INDIEsutra,KNOWsutra : PEACE (not War),KNOWsutra where questions matter,MANTRAsutra"
Mind the Felon EP X5 | JAZZ LOFI : Psychedelic Paradox Soul Chanson,https://soundcloud.com/bananasutra/sets/mind-the-felon-bananasutra-jazz-lofi,QUACKsutra,checked,,,,1,,"JAZZ,LOFI","JAZZ,LOFI,PSYCHEDELIC,SOUL",5,3184,28,0:15:38,https://i1.sndcdn.com/artworks-JhmQUJamnQmJaWeu-4kvdTA-t500x500.png,https://i1.sndcdn.com/artworks-JhmQUJamnQmJaWeu-4kvdTA-t1080x1080.png,Mind the Felon,L-161,2024-11-12 02:31,"BLOWsutra,BURLESQUEsutra,FOLKsutra,JAZZsutra,MANTRAsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU"
L'Embobinage (d'après Carl Sagan) • French GROWsutra EPx17,https://soundcloud.com/bananasutra/sets/lembobinage-dapres-carl-sagan-french-growsutra-epx17,BLOWsutra,checked,,,,1,,"BURLESQUE,DUB,INDIE,JAZZ","BURLESQUE,DUB,FLAMENCO,INDIE,JAZZ",17,11675,114,0:50:14,https://i1.sndcdn.com/artworks-CtDeRlGcQzG1ofC3-5Y1m0w-t500x500.png,https://i1.sndcdn.com/artworks-CtDeRlGcQzG1ofC3-5Y1m0w-t1080x1080.png,L’Embobinage,L-131,2025-09-29 21:24,"BURLESQUEsutra,DUBsutra,DUBsutra (Best Of),FRENCHsutra oui oui · sacrebleu,GROWsutra where we be brave,INDIEsutra,INDIEsutra (Best Of),LOFIsutra,LOFIsutra (Best Of),OUI OUI : Pardon (my French)"
Sidération's Calling - White House's Burning - EPx13 Vol 4 of 4,https://soundcloud.com/bananasutra/sets/siderations-calling-white-houses-burning-epx13-vol-4-of-4,BLOWsutra,checked,,,,4,,LOFI,"LOFI,RAGGA",13,3989,23,0:36:35,https://i1.sndcdn.com/artworks-58HtMVlI0dnLHSez-V8vJyA-t500x500.png,https://i1.sndcdn.com/artworks-58HtMVlI0dnLHSez-V8vJyA-t1080x1080.png,Sidération's Calling,L-226,2025-05-26 01:01,"BLOWsutra : REVOLT (now),BURLESQUEsutra,DUBsutra,LOFIsutra,Playlist Sidération Gone Bananas x29,QUACKsutra where we sing FU"
Kids Are Asking ✪ KNOWsutra But(t) Why EPx3,https://soundcloud.com/bananasutra/sets/kids-are-asking-knowsutra-butt-why-epx3,KNOWsutra,checked,,,,1,,"DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","ACOUSTIC,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA,TRIP HOP",3,1078,2,0:09:14,https://i1.sndcdn.com/artworks-L6uXyHUyGsqH0ZAv-cvmeZg-t500x500.png,https://i1.sndcdn.com/artworks-L6uXyHUyGsqH0ZAv-cvmeZg-t1080x1080.png,Kids Are Asking,L-124,2025-12-04 06:56,"FOLKsutra,KNOWsutra : but(t) WHY,KNOWsutra where questions matter,LOFIsutra,MANTRAsutra"
It's an Ethical Paradox • Vol. 2 EPx15 • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz,https://soundcloud.com/bananasutra/sets/its-an-ethical-paradox-an-oxymoron-maze-vol-2-epx15-knowsutra-bertrand-knows-gipsy-burlesque-jazz,KNOWsutra,checked,,,,2,,"BURLESQUE,DUB,JAZZ,LOFI","BURLESQUE,DUB,GIPSY,JAZZ,LOFI,TRIP HOP",15,21670,271,0:54:51,https://i1.sndcdn.com/artworks-dpot7zmJbp98Q8za-Swn1Rg-t500x500.png,https://i1.sndcdn.com/artworks-dpot7zmJbp98Q8za-Swn1Rg-t1080x1080.png,It's An Ethical Paradox,L-116,2026-01-04 05:49,"JAZZsutra,JAZZsutra (Best Of),KNOWsutra : BERTRAND (mon chéri),KNOWsutra where questions matter,LOFIsutra,LOFIsutra (Best Of)"
They Call It Freedom (Oh Hi · Sweet Honey Bun) ✯ BLOWsutra (Revolt Now) EPx11,https://soundcloud.com/bananasutra/sets/they-call-it-freedom-oh-hi-sweet-honey-bun-blowsutra-revolt-now-epx11,BLOWsutra,checked,,,,1,,"BLUES,BURLESQUE,FOLK,INDIE,LOFI","BLUES,BURLESQUE,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,TRIP HOP",11,6618,79,0:36:40,https://i1.sndcdn.com/artworks-kwu5kFHr0XzItgSe-7wgK2Q-t500x500.png,https://i1.sndcdn.com/artworks-kwu5kFHr0XzItgSe-7wgK2Q-t1080x1080.png,"They Call It Freedom (Oh Hi, Sweet Honey Bun)",L-262,2025-12-05 05:48,"BLOWsutra,BLOWsutra : REVOLT (now),BLUESsutra,BLUESsutra (Best Of),BURLESQUEsutra,FOLKsutra,INDIEsutra (Best Of),LOFIsutra"
Why Trust an Old · Mean Religion? EPx9 VOL. 01,https://soundcloud.com/bananasutra/sets/why-trust-an-old-mean-religion-epx9-vol-01,GROWsutra,checked,,,,1,,"BANJO,BLUES,DUB,FOLK,INDIE,LOFI","BANJO,BLUES,DUB,FOLK,INDIE,LOFI,SOUL",9,1764,13,0:29:51,https://i1.sndcdn.com/artworks-Z6c6IDbs2ejUVhp8-iueiCg-t500x500.png,https://i1.sndcdn.com/artworks-Z6c6IDbs2ejUVhp8-iueiCg-t1080x1080.png,"Why trust an old, mean religion?",L-303,2025-04-22 03:01,"BANJOsutra,BLUESsutra,DUBsutra,FOLKsutra,GROWsutra : GOD (etc),GROWsutra where we be brave,INDIEsutra,KNOWsutra : but(t) WHY,LOFIsutra,MANTRAsutra,Questions for the (kind) POPE in the Sky"
Zero Sum (Zero Sean) • GROWsutra (Dare to Care) EPx22,https://soundcloud.com/bananasutra/sets/zero-sum-growsutra-epx22,GROWsutra,checked,,,,1,,"BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BURLESQUE,CABARET,DUB,FADO,FLAMENCO,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,RAGGA",23,23693,243,1:17:31,https://i1.sndcdn.com/artworks-EIMomqQ3VHc9dl93-DvcAsA-t500x500.png,https://i1.sndcdn.com/artworks-EIMomqQ3VHc9dl93-DvcAsA-t1080x1080.png,Zero Sum (Zero Sean),L-312,2026-03-19 06:42,"BURLESQUEsutra,DUBsutra,DUBsutra (Best Of),GROWsutra where we be brave,INDIEsutra,LOFIsutra,LOFIsutra (Best Of),ROCKsutra (Best Of),WORLDsutra (Best Of)"
L'Accordéon de l'Ignorance EP X9,https://soundcloud.com/bananasutra/sets/laccordeon-de-lignorance-ep-x9,QUACKsutra,checked,,,,1,,BURLESQUE,BURLESQUE,9,1816,15,0:26:40,https://i1.sndcdn.com/artworks-otyCSuVjsJ2YL8G1-qQb1mw-t500x500.png,https://i1.sndcdn.com/artworks-otyCSuVjsJ2YL8G1-qQb1mw-t1080x1080.png,L'Accordéon De l'Ignorance,L-130,2024-12-11 21:31,"BLOWsutra,BURLESQUEsutra,FOLKsutra,FRENCHsutra oui oui · sacrebleu,INDIEsutra,JAZZsutra,MANTRAsutra,OUI OUI : Pardon (my French)"
To Dream EP X8 | Jacques Brel Chanson Reimagined : Psychedelic French Poetry JAZZsutra X5,https://soundcloud.com/bananasutra/sets/the-quest-brel-poetry-jazz-remakes-x8,GLOWsutra,checked,,,,1,,JAZZ,"JAZZ,PSYCHEDELIC",8,5670,61,0:21:21,https://i1.sndcdn.com/artworks-QUpuRg3OOi3Qb9MF-h5LTAw-t500x500.png,https://i1.sndcdn.com/artworks-QUpuRg3OOi3Qb9MF-h5LTAw-t1080x1080.png,To Dream,L-266,2024-11-09 00:48,"BURLESQUEsutra,BURLESQUEsutra (Best Of),FOLKsutra,GLOWsutra : RAINBOWS (in my clouds),GLOWsutra where gratitude feeds,JAZZsutra,JAZZsutra (Best Of),MANTRAsutra,ROCKsutra"
Thank you · Mister Paine - American Accountability Revolution Blues EPx3,https://soundcloud.com/bananasutra/sets/thank-you-mister-paine-american-accountability-revolution-blues-epx3,BLOWsutra,checked,,,,1,,BLUES,BLUES,3,856,14,0:11:47,https://i1.sndcdn.com/artworks-u5pewrASgTDY7LtN-z0b1TA-t500x500.png,https://i1.sndcdn.com/artworks-u5pewrASgTDY7LtN-z0b1TA-t1080x1080.png,"Thank you, Mister Paine",L-240,2025-06-06 11:12,"BLOWsutra : REVOLT (now),BLUESsutra,QUACKsutra where we sing FU"
AI Fair Use Manifesto EPx3 VOL.1 : LOFI BURLESQUE BLUES,https://soundcloud.com/bananasutra/sets/ai-fair-use-manifesto-epx3-vol1-lofi-burlesque-blues,KNOWsutra,checked,,,,1,,"BLUES,BURLESQUE,LOFI","BLUES,BURLESQUE,LOFI",3,577,5,0:09:42,https://i1.sndcdn.com/artworks-8MpTLEJF8IA3pZOl-q8KlmA-t500x500.png,https://i1.sndcdn.com/artworks-8MpTLEJF8IA3pZOl-q8KlmA-t1080x1080.png,AI Fair Use Manifesto,L-12,2025-04-10 20:36,"BANJOsutra,BLUESsutra,BURLESQUEsutra,KNOWsutra : but(t) WHY,LOFIsutra"
Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,GLOWsutra,checked,,,,1,,DUB,"DUB,FADO,FLAMENCO,PSYCHEDELIC,RAGGA",10,4810,49,0:36:34,https://i1.sndcdn.com/artworks-HYGREko4IUXdrDm0-LliGgA-t500x500.png,https://i1.sndcdn.com/artworks-HYGREko4IUXdrDm0-LliGgA-t1080x1080.png,Creo (La Poesia),L-51,2025-05-27 13:06,"DUBsutra,GLOWsutra : POET(ry),GLOWsutra where gratitude feeds,MANTRAsutra,WORLDsutra : SPAN(k)ish"
I Did the Math · and Everything is Stupid • SHOWsutra Snoopy Fanana Club EPx11,https://soundcloud.com/bananasutra/sets/i-did-the-math-and-everything-is-stupid-showsutra-snoopy-fanana-club-epx11,SHOWsutra,checked,,,,1,,"BURLESQUE,DUB,INDIE,JAZZ,ROCK","BURLESQUE,DUB,GIPSY,INDIE,JAZZ,PSYCHEDELIC,PUNK,ROCK",11,10330,105,0:40:34,https://i1.sndcdn.com/artworks-MzZS6UnLWFjCH0yw-Ud0ziA-t500x500.png,https://i1.sndcdn.com/artworks-MzZS6UnLWFjCH0yw-Ud0ziA-t1080x1080.png,"I Did The Math (Everything is Stupid, Absurd, and Divine",L-110,2025-12-24 09:11,"BURLESQUEsutra,BURLESQUEsutra (Best Of),DUBsutra,INDIEsutra,INDIEsutra (Best Of),ROCKsutra,ROCKsutra (Best Of)"
Tell The Truth (encore) KNOWsutra EPx9 Vol. 04,https://soundcloud.com/bananasutra/sets/tell-the-truth-encore-knowsutra-epx9-vol-04,KNOWsutra,checked,,,,3,,"BANJO,BLUES,ROCK","BANJO,BLUES,PSYCHEDELIC,ROCK",9,10459,185,0:37:21,https://i1.sndcdn.com/artworks-64Uv99JMUudNjTVz-iC67zQ-t500x500.png,https://i1.sndcdn.com/artworks-64Uv99JMUudNjTVz-iC67zQ-t1080x1080.png,Tell The Truth,L-239,2025-11-02 04:28,"BLUESsutra,BLUESsutra (Best Of),BURLESQUEsutra,KNOWsutra : (naked) TRUTH,KNOWsutra where questions matter,ROCKsutra"
