gap_type,priority_score,target_playlist_name,target_playlist_url,target_playlist_type,songbook_id,target_genre,target_sutra,track_id,track_title,sc_url,ep_title,ep_url,play_count,like_count,engagement_rate,sutra,primary_genre,secondary_genre,current_playlist_count,current_playlists,match_reason
genre_best_of,374,FOLKsutra (Best Of),https://soundcloud.com/bananasutra/sets/folksutra-best-of,genre (best of),G-00-FOLK,FOLK,,2082830307,Where Hope Expires - Queen of Authentic FOLK,https://soundcloud.com/bananasutra/where-hope-expires-queen-of-authentic-folk-4,Where Hope Expires ℧ EPx8 VOL.02,https://soundcloud.com/bananasutra/sets/where-hope-expires-epx8-vol02,374,2,0.534759,GROWsutra,FOLK,INDIE,3,"BLOWsutra, BLOWsutra : EGO (gone loco), FOLKsutra",primary genre FOLK + play≥300/like≥5 but missing from Best Of playlist
sutra_all,374,GROWsutra where we be brave,https://soundcloud.com/bananasutra/sets/sutragrow,sutra (all),,,GROWsutra,2082830307,Where Hope Expires - Queen of Authentic FOLK,https://soundcloud.com/bananasutra/where-hope-expires-queen-of-authentic-folk-4,Where Hope Expires ℧ EPx8 VOL.02,https://soundcloud.com/bananasutra/sets/where-hope-expires-epx8-vol02,374,2,0.534759,GROWsutra,FOLK,INDIE,3,"BLOWsutra, BLOWsutra : EGO (gone loco), FOLKsutra",track sutra=GROWsutra but missing from sutra (all) playlist
genre_all,372,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2243652806,[BONUS] Shameless - DEFY EP Vol 2 - BLOWsutra Revolution Ring Psychedelic Piano Jazz BURLESQUE,https://soundcloud.com/bananasutra/bonus-shameless-defy-ep-vol-2-blowsutra-revolution-ring-psychedelic-piano-jazz-burlesque-7,DEFY (Vol 2) - 3 Songs EPx6 - BLOWsutra Revolution Ring LoFi Jazz Fusion,https://soundcloud.com/bananasutra/sets/defy-vol-2-3-songs-epx6-blowsutra-revolution-ring-lofi-jazz-fusion,372,3,0.806452,BLOWsutra,BURLESQUE,JAZZ,5,"BLOWsutra, BURLESQUEsutra, BURLESQUEsutra (Best Of), HIDDEN PEELS, JAZZsutra (Best Of)",track genres include JAZZ but missing from genre (all) playlist
sutra_songbook,372,BLOWsutra : REVOLT (now),https://soundcloud.com/bananasutra/sets/blowsutra-revolt-now,sutra,G-02-REVO,,BLOWsutra,2243652806,[BONUS] Shameless - DEFY EP Vol 2 - BLOWsutra Revolution Ring Psychedelic Piano Jazz BURLESQUE,https://soundcloud.com/bananasutra/bonus-shameless-defy-ep-vol-2-blowsutra-revolution-ring-psychedelic-piano-jazz-burlesque-7,DEFY (Vol 2) - 3 Songs EPx6 - BLOWsutra Revolution Ring LoFi Jazz Fusion,https://soundcloud.com/bananasutra/sets/defy-vol-2-3-songs-epx6-blowsutra-revolution-ring-lofi-jazz-fusion,372,3,0.806452,BLOWsutra,BURLESQUE,JAZZ,5,"BLOWsutra, BURLESQUEsutra, BURLESQUEsutra (Best Of), HIDDEN PEELS, JAZZsutra (Best Of)","theme: revolution ring, defy vol"
genre_all,370,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2196026355,Side A [04] Oh Martine • BOWsutra Cheeky Piano Bar Kittens BURLESQUE,https://soundcloud.com/bananasutra/side-a-04-oh-martine-bowsutra-cheeky-piano-bar-kittens-burlesque-4,Oh · Martine ❃ French GLOW+BOWsutra ❃ Side A+B EPx28,https://soundcloud.com/bananasutra/sets/oh-martine-french-glowbowsutra-side-ab-epx28,370,1,0.270270,BOWsutra,BURLESQUE,JAZZ,3,"BOWsutra the last of 7 sutras · it's divine <3, BURLESQUEsutra, BURLESQUEsutra (Best Of)",track genres include JAZZ but missing from genre (all) playlist
sutra_songbook,370,BOWsutra : DEATH (is nothing),https://soundcloud.com/bananasutra/sets/bowsutra-death-is-nothing,sutra,G-07-DEAT,,BOWsutra,2196026355,Side A [04] Oh Martine • BOWsutra Cheeky Piano Bar Kittens BURLESQUE,https://soundcloud.com/bananasutra/side-a-04-oh-martine-bowsutra-cheeky-piano-bar-kittens-burlesque-4,Oh · Martine ❃ French GLOW+BOWsutra ❃ Side A+B EPx28,https://soundcloud.com/bananasutra/sets/oh-martine-french-glowbowsutra-side-ab-epx28,370,1,0.270270,BOWsutra,BURLESQUE,JAZZ,3,"BOWsutra the last of 7 sutras · it's divine <3, BURLESQUEsutra, BURLESQUEsutra (Best Of)",ep_sibling: 4 track(s) from same EP already in songbook
sutra_songbook,370,OUI OUI : Pardon (my French),https://soundcloud.com/bananasutra/sets/oui-oui-pardon-my-french,sutra,G-lang-FR,,,2196026355,Side A [04] Oh Martine • BOWsutra Cheeky Piano Bar Kittens BURLESQUE,https://soundcloud.com/bananasutra/side-a-04-oh-martine-bowsutra-cheeky-piano-bar-kittens-burlesque-4,Oh · Martine ❃ French GLOW+BOWsutra ❃ Side A+B EPx28,https://soundcloud.com/bananasutra/sets/oh-martine-french-glowbowsutra-side-ab-epx28,370,1,0.270270,BOWsutra,BURLESQUE,JAZZ,3,"BOWsutra the last of 7 sutras · it's divine <3, BURLESQUEsutra, BURLESQUEsutra (Best Of)",theme: french; ep_sibling: 2 track(s) from same EP already in songbook
genre_all,366,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2172422136,[07] Who's Your Vladdy • BLOWsutra Psychedelic Poetry Folk DUB,https://soundcloud.com/bananasutra/07-whos-your-vladdy-blowsutra-psychedelic-poetry-folk-dub-7,Who's Your Vladdy? EPx10 ☿ BLOWsutra World Peace Fusion Indie,https://soundcloud.com/bananasutra/sets/whos-your-vladdy-epx10-blowsutra-world-peace-fusion-indie,366,4,1.092896,QUACKsutra,DUB,FOLK,6,"BLOWsutra, DUBsutra, DUBsutra (Best Of), QUACKsutra : DUCK (shady), QUACKsutra where we sing FU, WORLDsutra : Russian(ish)",track genres include FOLK but missing from genre (all) playlist
genre_best_of,366,DUBsutra (Best Of),https://soundcloud.com/bananasutra/sets/dubsutra-best-of,genre (best of),G-00-DUB,DUB,,2120402433,A [12] Make America Gulag Again • Ragga Lala DUB,https://soundcloud.com/bananasutra/a-12-make-america-gulag-again-ragga-lala-dub-12,Make Amurica Gulag Again ☭ BLOWsutra DUB EPx25,https://soundcloud.com/bananasutra/sets/make-amurica-gulag-again-blowsutra-dub-epx25,366,6,1.639344,QUACKsutra,DUB,RAGGA,5,"BLOWsutra, BLOWsutra : MAxA Series, DUBsutra, FOTUS CIRCUS Playlist An American Freaks Show, QUACKsutra where we sing FU",primary genre DUB + play≥300/like≥5 but missing from Best Of playlist
sutra_songbook,366,KNOWsutra : PEACE (not War),https://soundcloud.com/bananasutra/sets/knowsutra-peace-not-war,sutra,G-01-PEAC,,KNOWsutra,2172422136,[07] Who's Your Vladdy • BLOWsutra Psychedelic Poetry Folk DUB,https://soundcloud.com/bananasutra/07-whos-your-vladdy-blowsutra-psychedelic-poetry-folk-dub-7,Who's Your Vladdy? EPx10 ☿ BLOWsutra World Peace Fusion Indie,https://soundcloud.com/bananasutra/sets/whos-your-vladdy-epx10-blowsutra-world-peace-fusion-indie,366,4,1.092896,QUACKsutra,DUB,FOLK,6,"BLOWsutra, DUBsutra, DUBsutra (Best Of), QUACKsutra : DUCK (shady), QUACKsutra where we sing FU, WORLDsutra : Russian(ish)",theme: peace
genre_all,365,BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/burlesquesutra,genre (all),,BURLESQUE,,2118416418,[01] El Papito no es loco - Latin JAZZ,https://soundcloud.com/bananasutra/01-el-papito-no-es-loco-latin-jazz-1,El Papito Leo Es No MAGA Show ☰ KNOWsutra EPx6,https://soundcloud.com/bananasutra/sets/el-papito-leo-es-no-maga-show-knowsutra-epx6,365,1,0.273973,GROWsutra,JAZZ,BURLESQUE,4,"GROWsutra : GOD (etc), HIDDEN PEELS, JAZZsutra, JAZZsutra (Best Of)",track genres include BURLESQUE but missing from genre (all) playlist
sutra_all,365,GROWsutra where we be brave,https://soundcloud.com/bananasutra/sets/sutragrow,sutra (all),,,GROWsutra,2118416418,[01] El Papito no es loco - Latin JAZZ,https://soundcloud.com/bananasutra/01-el-papito-no-es-loco-latin-jazz-1,El Papito Leo Es No MAGA Show ☰ KNOWsutra EPx6,https://soundcloud.com/bananasutra/sets/el-papito-leo-es-no-maga-show-knowsutra-epx6,365,1,0.273973,GROWsutra,JAZZ,BURLESQUE,4,"GROWsutra : GOD (etc), HIDDEN PEELS, JAZZsutra, JAZZsutra (Best Of)",track sutra=GROWsutra but missing from sutra (all) playlist
sutra_songbook,365,BLOWsutra : EGO (gone loco),https://soundcloud.com/bananasutra/sets/knowsutra-ego-gone-loco,sutra,G-02-EGO,,BLOWsutra,2118416418,[01] El Papito no es loco - Latin JAZZ,https://soundcloud.com/bananasutra/01-el-papito-no-es-loco-latin-jazz-1,El Papito Leo Es No MAGA Show ☰ KNOWsutra EPx6,https://soundcloud.com/bananasutra/sets/el-papito-leo-es-no-maga-show-knowsutra-epx6,365,1,0.273973,GROWsutra,JAZZ,BURLESQUE,4,"GROWsutra : GOD (etc), HIDDEN PEELS, JAZZsutra, JAZZsutra (Best Of)",theme: loco
genre_all,364,BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/burlesquesutra,genre (all),,BURLESQUE,,2121267291,[10] SS Means Sacred Sp3rm • Oh Baby FOLK,https://soundcloud.com/bananasutra/10-ss-means-sacred-sp3rm-oh-baby-folk-10,SS Means Sacred Sp3rm ☠ BLOWsutra EPx19,https://soundcloud.com/bananasutra/sets/ss-means-sacred-sp3rm-blowsutra-epx19,364,5,1.373626,QUACKsutra,FOLK,BURLESQUE,5,"BLOWsutra : CENSOR(ed), FOLKsutra, FOLKsutra (Best Of), HIDDEN PEELS, QUACKsutra : DUCK (shady)",track genres include BURLESQUE but missing from genre (all) playlist
genre_all,364,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2140134774,"[03] Hey, You - BLOWsutra psyPunk ROCK",https://soundcloud.com/bananasutra/03-hey-you-blowsutra-psypunk-rock-3,Hey · You ✖ EPx8 ✖ BLOWsutra Indie Punk ROCK,https://soundcloud.com/bananasutra/sets/hey-you-blowsutra-jazz-punk-rock,364,4,1.098901,BLOWsutra,ROCK,INDIE,4,"BLOWsutra, BLOWsutra : EGO (gone loco), ROCKsutra, ROCKsutra (Best Of)",track genres include INDIE but missing from genre (all) playlist
sutra_all,364,QUACKsutra where we sing FU,https://soundcloud.com/bananasutra/sets/ducksutra-where-we-sing-fu,sutra (all),,,QUACKsutra,2121267291,[10] SS Means Sacred Sp3rm • Oh Baby FOLK,https://soundcloud.com/bananasutra/10-ss-means-sacred-sp3rm-oh-baby-folk-10,SS Means Sacred Sp3rm ☠ BLOWsutra EPx19,https://soundcloud.com/bananasutra/sets/ss-means-sacred-sp3rm-blowsutra-epx19,364,5,1.373626,QUACKsutra,FOLK,BURLESQUE,5,"BLOWsutra : CENSOR(ed), FOLKsutra, FOLKsutra (Best Of), HIDDEN PEELS, QUACKsutra : DUCK (shady)",track sutra=QUACKsutra but missing from sutra (all) playlist
genre_all,358,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2171402706,[12] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE,https://soundcloud.com/bananasutra/12-men-oh-pause-growsutra-accordion-circus-burlesque-12,Men-Oh-Pause 🩸 KNOWsutra EPx14,https://soundcloud.com/bananasutra/sets/men-oh-pause-knowsutra-epx14,358,5,1.396648,BLOWsutra,BURLESQUE,"CIRCUS,INDIE",4,"BURLESQUEsutra, BURLESQUEsutra (Best Of), GROWsutra where we be brave, KNOWsutra where questions matter",track genres include INDIE but missing from genre (all) playlist
sutra_all,358,BLOWsutra,https://soundcloud.com/bananasutra/sets/sutrablow,sutra (all),,,BLOWsutra,2171402706,[12] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE,https://soundcloud.com/bananasutra/12-men-oh-pause-growsutra-accordion-circus-burlesque-12,Men-Oh-Pause 🩸 KNOWsutra EPx14,https://soundcloud.com/bananasutra/sets/men-oh-pause-knowsutra-epx14,358,5,1.396648,BLOWsutra,BURLESQUE,"CIRCUS,INDIE",4,"BURLESQUEsutra, BURLESQUEsutra (Best Of), GROWsutra where we be brave, KNOWsutra where questions matter",track sutra=BLOWsutra but missing from sutra (all) playlist
sutra_songbook,358,BLOWsutra : CENSOR(ed),https://soundcloud.com/bananasutra/sets/blowsutra-censor-ed,sutra,G-02-CENS,,BLOWsutra,2171402706,[12] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE,https://soundcloud.com/bananasutra/12-men-oh-pause-growsutra-accordion-circus-burlesque-12,Men-Oh-Pause 🩸 KNOWsutra EPx14,https://soundcloud.com/bananasutra/sets/men-oh-pause-knowsutra-epx14,358,5,1.396648,BLOWsutra,BURLESQUE,"CIRCUS,INDIE",4,"BURLESQUEsutra, BURLESQUEsutra (Best Of), GROWsutra where we be brave, KNOWsutra where questions matter",ep_sibling: 2 track(s) from same EP already in songbook
sutra_songbook,358,KNOWsutra : but(t) WHY,https://soundcloud.com/bananasutra/sets/knowsutra-but-t-why,sutra,G-01-WHY,,KNOWsutra,2171402706,[12] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE,https://soundcloud.com/bananasutra/12-men-oh-pause-growsutra-accordion-circus-burlesque-12,Men-Oh-Pause 🩸 KNOWsutra EPx14,https://soundcloud.com/bananasutra/sets/men-oh-pause-knowsutra-epx14,358,5,1.396648,BLOWsutra,BURLESQUE,"CIRCUS,INDIE",4,"BURLESQUEsutra, BURLESQUEsutra (Best Of), GROWsutra where we be brave, KNOWsutra where questions matter",ep_sibling: 2 track(s) from same EP already in songbook
sutra_songbook,358,QUACKsutra : FOTUS Circus,https://soundcloud.com/bananasutra/sets/quacksutra-fotus-circus,sutra,G-02-CIRC,,QUACKsutra,2171402706,[12] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE,https://soundcloud.com/bananasutra/12-men-oh-pause-growsutra-accordion-circus-burlesque-12,Men-Oh-Pause 🩸 KNOWsutra EPx14,https://soundcloud.com/bananasutra/sets/men-oh-pause-knowsutra-epx14,358,5,1.396648,BLOWsutra,BURLESQUE,"CIRCUS,INDIE",4,"BURLESQUEsutra, BURLESQUEsutra (Best Of), GROWsutra where we be brave, KNOWsutra where questions matter",theme: circus
genre_all,354,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2070580260,[2] Trust no one - BLOWsutra Udio ROCK,https://soundcloud.com/bananasutra/2-trust-no-one-blowsutra-udio-rock-2,Trust No One EP x3 VOL.1 ☆ BLOWsutra Alternative Indie ROCK,https://soundcloud.com/bananasutra/sets/trust-no-one-ep-x3-vol1-blowsutra-alternative-indie-rock,354,2,0.564972,BLOWsutra,ROCK,INDIE,4,"BLOWsutra, BLOWsutra : EGO (gone loco), ROCKsutra, ROCKsutra (Best Of)",track genres include INDIE but missing from genre (all) playlist
sutra_songbook,354,BLOWsutra : APES (gone wrong),https://soundcloud.com/bananasutra/sets/blowsutra-apes-gone-wrong,sutra,G-02-APES,,BLOWsutra,2070580260,[2] Trust no one - BLOWsutra Udio ROCK,https://soundcloud.com/bananasutra/2-trust-no-one-blowsutra-udio-rock-2,Trust No One EP x3 VOL.1 ☆ BLOWsutra Alternative Indie ROCK,https://soundcloud.com/bananasutra/sets/trust-no-one-ep-x3-vol1-blowsutra-alternative-indie-rock,354,2,0.564972,BLOWsutra,ROCK,INDIE,4,"BLOWsutra, BLOWsutra : EGO (gone loco), ROCKsutra, ROCKsutra (Best Of)",ep_sibling: 1 track(s) from same EP already in songbook
genre_all,353,BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/burlesquesutra,genre (all),,BURLESQUE,,2079593265,[01] Ego Ain't Your Amigo (Fasho at Marlago) - oh hi salty honey bluesy JAZZ tempo,https://soundcloud.com/bananasutra/01-ego-aint-your-amigo-fasho-at-marlago-oh-hi-salty-honey-bluesy-jazz-tempo-1,Ego Ain't Your Amigo ⭐︎ EPx14 VOL. 01 ⭐︎ True Tales of BLUESsutra,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-epx14-vol-01-true-tales-of-bluessutra,353,2,0.566572,BLOWsutra,BURLESQUE,JAZZ,5,"GROWsutra where we be brave, HIDDEN PEELS, JAZZsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU",track genres include BURLESQUE but missing from genre (all) playlist
genre_all,353,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2136297264,[03] DEFY (Song 2) • Optics of Cruelty • BLOWsutra JAZZ LOFI,https://soundcloud.com/bananasutra/03-defy-song-2-optics-of-cruelty-blowsutra-jazz-open-low-3,DEFY ✰ 3 Songs EPx7 ✰ BLOWsutra Jazzy Folk Lo-Fi BLUES,https://soundcloud.com/bananasutra/sets/defy-3-songs-epx7-blowsutra-jazzy-folk-lo-fi-blues,353,5,1.416431,BLOWsutra,LOFI,JAZZ,3,"BLOWsutra : REVOLT (now), HIDDEN PEELS, LOFIsutra (Best Of)",track genres include JAZZ but missing from genre (all) playlist
genre_all,353,LOFIsutra,https://soundcloud.com/bananasutra/sets/lofisutra,genre (all),,LOFI,,2136297264,[03] DEFY (Song 2) • Optics of Cruelty • BLOWsutra JAZZ LOFI,https://soundcloud.com/bananasutra/03-defy-song-2-optics-of-cruelty-blowsutra-jazz-open-low-3,DEFY ✰ 3 Songs EPx7 ✰ BLOWsutra Jazzy Folk Lo-Fi BLUES,https://soundcloud.com/bananasutra/sets/defy-3-songs-epx7-blowsutra-jazzy-folk-lo-fi-blues,353,5,1.416431,BLOWsutra,LOFI,JAZZ,3,"BLOWsutra : REVOLT (now), HIDDEN PEELS, LOFIsutra (Best Of)",track genres include LOFI but missing from genre (all) playlist
genre_best_of,353,BURLESQUEsutra (Best Of),https://soundcloud.com/bananasutra/sets/burlesquesutra-best-of,genre (best of),G-00-BURL,BURLESQUE,,2079593265,[01] Ego Ain't Your Amigo (Fasho at Marlago) - oh hi salty honey bluesy JAZZ tempo,https://soundcloud.com/bananasutra/01-ego-aint-your-amigo-fasho-at-marlago-oh-hi-salty-honey-bluesy-jazz-tempo-1,Ego Ain't Your Amigo ⭐︎ EPx14 VOL. 01 ⭐︎ True Tales of BLUESsutra,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-epx14-vol-01-true-tales-of-bluessutra,353,2,0.566572,BLOWsutra,BURLESQUE,JAZZ,5,"GROWsutra where we be brave, HIDDEN PEELS, JAZZsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU",primary genre BURLESQUE + play≥300/like≥5 but missing from Best Of playlist
sutra_all,353,BLOWsutra,https://soundcloud.com/bananasutra/sets/sutrablow,sutra (all),,,BLOWsutra,2079593265,[01] Ego Ain't Your Amigo (Fasho at Marlago) - oh hi salty honey bluesy JAZZ tempo,https://soundcloud.com/bananasutra/01-ego-aint-your-amigo-fasho-at-marlago-oh-hi-salty-honey-bluesy-jazz-tempo-1,Ego Ain't Your Amigo ⭐︎ EPx14 VOL. 01 ⭐︎ True Tales of BLUESsutra,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-epx14-vol-01-true-tales-of-bluessutra,353,2,0.566572,BLOWsutra,BURLESQUE,JAZZ,5,"GROWsutra where we be brave, HIDDEN PEELS, JAZZsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU",track sutra=BLOWsutra but missing from sutra (all) playlist
sutra_all,353,BLOWsutra,https://soundcloud.com/bananasutra/sets/sutrablow,sutra (all),,,BLOWsutra,2136297264,[03] DEFY (Song 2) • Optics of Cruelty • BLOWsutra JAZZ LOFI,https://soundcloud.com/bananasutra/03-defy-song-2-optics-of-cruelty-blowsutra-jazz-open-low-3,DEFY ✰ 3 Songs EPx7 ✰ BLOWsutra Jazzy Folk Lo-Fi BLUES,https://soundcloud.com/bananasutra/sets/defy-3-songs-epx7-blowsutra-jazzy-folk-lo-fi-blues,353,5,1.416431,BLOWsutra,LOFI,JAZZ,3,"BLOWsutra : REVOLT (now), HIDDEN PEELS, LOFIsutra (Best Of)",track sutra=BLOWsutra but missing from sutra (all) playlist
sutra_songbook,353,BLOWsutra : EGO (gone loco),https://soundcloud.com/bananasutra/sets/knowsutra-ego-gone-loco,sutra,G-02-EGO,,BLOWsutra,2079593265,[01] Ego Ain't Your Amigo (Fasho at Marlago) - oh hi salty honey bluesy JAZZ tempo,https://soundcloud.com/bananasutra/01-ego-aint-your-amigo-fasho-at-marlago-oh-hi-salty-honey-bluesy-jazz-tempo-1,Ego Ain't Your Amigo ⭐︎ EPx14 VOL. 01 ⭐︎ True Tales of BLUESsutra,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-epx14-vol-01-true-tales-of-bluessutra,353,2,0.566572,BLOWsutra,BURLESQUE,JAZZ,5,"GROWsutra where we be brave, HIDDEN PEELS, JAZZsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU",theme: ego ain t your amigo
genre_all,349,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2241210062,"[07] Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Bass JAZZ",https://soundcloud.com/bananasutra/07-sing-your-own-gospel-growsutra-god-etc-gipsy-bass-jazz-7,Sing Your Own Gospel • Vol. 2 EPx7 • GROWsutra (God · Etc) Revolutionary Gipsy JAZZ,https://soundcloud.com/bananasutra/sets/sing-your-own-gospel-vol-2-epx7-growsutra-god-etc-revolutionary-gipsy-jazz,349,9,2.578797,GROWsutra,JAZZ,INDIE,4,"GROWsutra where we be brave, HIDDEN PEELS, JAZZsutra, JAZZsutra (Best Of)",track genres include INDIE but missing from genre (all) playlist
sutra_all,349,BLOWsutra,https://soundcloud.com/bananasutra/sets/sutrablow,sutra (all),,,BLOWsutra,2102175762,[02] Sideration's Calling • White House's Burning • Jazzy LOFI DUBsutra,https://soundcloud.com/bananasutra/02-siderations-calling-white-houses-burning-jazzy-lofi-dubsutra-2,Sidération's Calling - White House's Burning - EPx13 Vol 4 of 4,https://soundcloud.com/bananasutra/sets/siderations-calling-white-houses-burning-epx13-vol-4-of-4,349,2,0.573066,BLOWsutra,DUB,LOFI,5,"DUBsutra, DUBsutra (Best Of), LOFIsutra, Playlist Sidération Gone Bananas x29, QUACKsutra where we sing FU",track sutra=BLOWsutra but missing from sutra (all) playlist
sutra_songbook,349,BLOWsutra : REVOLT (now),https://soundcloud.com/bananasutra/sets/blowsutra-revolt-now,sutra,G-02-REVO,,BLOWsutra,2102175762,[02] Sideration's Calling • White House's Burning • Jazzy LOFI DUBsutra,https://soundcloud.com/bananasutra/02-siderations-calling-white-houses-burning-jazzy-lofi-dubsutra-2,Sidération's Calling - White House's Burning - EPx13 Vol 4 of 4,https://soundcloud.com/bananasutra/sets/siderations-calling-white-houses-burning-epx13-vol-4-of-4,349,2,0.573066,BLOWsutra,DUB,LOFI,5,"DUBsutra, DUBsutra (Best Of), LOFIsutra, Playlist Sidération Gone Bananas x29, QUACKsutra where we sing FU",ep_sibling: 2 track(s) from same EP already in songbook
sutra_songbook,349,GROWsutra : GOD (etc),https://soundcloud.com/bananasutra/sets/growsutra-god-etc,sutra,G-04-GOD,,GROWsutra,2241210062,"[07] Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Bass JAZZ",https://soundcloud.com/bananasutra/07-sing-your-own-gospel-growsutra-god-etc-gipsy-bass-jazz-7,Sing Your Own Gospel • Vol. 2 EPx7 • GROWsutra (God · Etc) Revolutionary Gipsy JAZZ,https://soundcloud.com/bananasutra/sets/sing-your-own-gospel-vol-2-epx7-growsutra-god-etc-revolutionary-gipsy-jazz,349,9,2.578797,GROWsutra,JAZZ,INDIE,4,"GROWsutra where we be brave, HIDDEN PEELS, JAZZsutra, JAZZsutra (Best Of)","theme: god etc, sing your own gospel; ep_sibling: 2 track(s) from same EP already in songbook"
genre_all,347,MANTRAsutra,https://soundcloud.com/bananasutra/sets/mantrasutra,genre (all),,MANTRA,,2098355751,[01] Fluye • Oh My (Socrates) Cello INDIE,https://soundcloud.com/bananasutra/01-fluye-oh-my-socrates-cello-indie-1,Fluye (como el mar) FLOWsutra,https://soundcloud.com/bananasutra/sets/fluye-como-el-mar-flowsutra,347,1,0.288184,FLOWsutra,INDIE,MANTRA,2,"INDIEsutra, INDIEsutra (Best Of)",track genres include MANTRA but missing from genre (all) playlist
genre_all,347,ROCKsutra,https://soundcloud.com/bananasutra/sets/rocksutra,genre (all),,ROCK,,2175054777,[04] Ironic Moronic Eugenics • BLOWsutra Psychedelic Banjo Psybass Bluegrass BLUES,https://soundcloud.com/bananasutra/04-ironic-moronic-eugenics-blowsutra-psychedelic-banjo-psybass-bluegrass-blues-4,Ironic Moronic Eugenics ☤ What Happens When KNOWsutra & BLOWsutra Make a Baby,https://soundcloud.com/bananasutra/sets/ironic-moronic-eugenics-what-happens-when-knowsutra-blowsutra-make-a-baby,347,4,1.152738,BLOWsutra,BLUES,ROCK,4,"BLOWsutra, BLOWsutra : APES (gone wrong), BLUESsutra, BLUESsutra (Best Of)",track genres include ROCK but missing from genre (all) playlist
sutra_all,347,FLOWsutra where time is space,https://soundcloud.com/bananasutra/sets/sutraflow,sutra (all),,,FLOWsutra,2098355751,[01] Fluye • Oh My (Socrates) Cello INDIE,https://soundcloud.com/bananasutra/01-fluye-oh-my-socrates-cello-indie-1,Fluye (como el mar) FLOWsutra,https://soundcloud.com/bananasutra/sets/fluye-como-el-mar-flowsutra,347,1,0.288184,FLOWsutra,INDIE,MANTRA,2,"INDIEsutra, INDIEsutra (Best Of)",track sutra=FLOWsutra but missing from sutra (all) playlist
sutra_songbook,347,BLOWsutra : EGO (gone loco),https://soundcloud.com/bananasutra/sets/knowsutra-ego-gone-loco,sutra,G-02-EGO,,BLOWsutra,2175054777,[04] Ironic Moronic Eugenics • BLOWsutra Psychedelic Banjo Psybass Bluegrass BLUES,https://soundcloud.com/bananasutra/04-ironic-moronic-eugenics-blowsutra-psychedelic-banjo-psybass-bluegrass-blues-4,Ironic Moronic Eugenics ☤ What Happens When KNOWsutra & BLOWsutra Make a Baby,https://soundcloud.com/bananasutra/sets/ironic-moronic-eugenics-what-happens-when-knowsutra-blowsutra-make-a-baby,347,4,1.152738,BLOWsutra,BLUES,ROCK,4,"BLOWsutra, BLOWsutra : APES (gone wrong), BLUESsutra, BLUESsutra (Best Of)",ep_sibling: 4 track(s) from same EP already in songbook
sutra_songbook,347,FLOWsutra : FLY (like water),https://soundcloud.com/bananasutra/sets/flowsutra-fly-like-water,sutra,G-05-FLY,,FLOWsutra,2098355751,[01] Fluye • Oh My (Socrates) Cello INDIE,https://soundcloud.com/bananasutra/01-fluye-oh-my-socrates-cello-indie-1,Fluye (como el mar) FLOWsutra,https://soundcloud.com/bananasutra/sets/fluye-como-el-mar-flowsutra,347,1,0.288184,FLOWsutra,INDIE,MANTRA,2,"INDIEsutra, INDIEsutra (Best Of)",ep_sibling: 2 track(s) from same EP already in songbook
