title,lyrics_title,lyrics_id,ytvideo_in_app,format,rating,duration,topic_categories,yt_url,content_type,genre_primary,genre_secondary,instruments,sutra,mood,tempo_feel,curation_rating,has_manual_caption,manual_notes,publish_date,view_count,like_count,comment_count,thumbnail_url,description,yt_tags,series_info,language,playlist_names,playlist_count,has_captions,privacy_status,embeddable,license,made_for_kids,status,notes,video_id
"Aren’t U Ashamed We Ain’t Ashamed? SHAMELESS, DEFY EP is an American song inspired by @defiance13 🔥",Shameless (DEFY),L-219,checked,9:16,4,2:58,"Independent music, Music, Pop music",https://www.youtube.com/watch?v=kqZ5M5JveDk,Short/Reel,FOLK,,"Upright Bass,Voice",BLOWsutra,,,,checked,"another surreal dystopian show, i'm on tv with my defy beany, in disbelief...",2025-07-26,131,3,0,https://i.ytimg.com/vi/kqZ5M5JveDk/maxresdefault.jpg,,,,EN,Bible Gone Bananas,1,,public,checked,youtube,,New,,kqZ5M5JveDk
How to help a Bible bro grow up 🇺🇸 ️ @bananasutra Bible song lyrics #GROWsutra #aimusicrevolution,Shush (How To Help A Bible Bro Grow Up),L-222,checked,9:16,4,1:36,"Electronic music, Music, Pop music, Religion",https://www.youtube.com/watch?v=KG5mA5C8PaY,Music Video,INDIE,LOFI,Voice,GROWsutra,,,,,peephole shush it,2025-02-03,24,,0,https://i.ytimg.com/vi/KG5mA5C8PaY/maxresdefault.jpg,,,,EN,"GROWsutra : GOD (Questions Etc...),BLABLAsutra,PEACE CIRCUS,BLOWsutra,LOFIsutra,SHORTsutra Bananas Matter,Bible Gone Bananas",7,,public,checked,youtube,,New,,KG5mA5C8PaY
How to help a righteous god-fearing so-called pro-life bro hear how women feel about Bible bullies 🔥,Shush (How To Help A Bible Bro Grow Up),L-222,checked,16:9,4,3:26,Religion,https://www.youtube.com/watch?v=Tl1KbppJVls,Music Video,BURLESQUE,JAZZ,Voice,GROWsutra,,,,,,2025-02-11,30,,0,https://i.ytimg.com/vi/Tl1KbppJVls/maxresdefault.jpg,Cognitive dissonance matters… and so does #reasoning 👼,,,EN,"GROWsutra : GOD (Questions Etc...),“UNAVAILABLE” Content said YouTube Music… Who knew? Not me!,BLOWsutra,BURLESQUEsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,Tl1KbppJVls
How to help Bible sheeples #GROWup … my prayer for dogma bananas to rest in peace 🕊️  #secularnews,Shush (How To Help A Bible Bro Grow Up),L-222,checked,9:16,3,1:36,Religion,https://www.youtube.com/watch?v=k8jN-GWM-zA,Short/Reel,INDIE,LOFI,Voice,GROWsutra,,,,,psychedelic dystopian rabbit hole anyone?,2025-02-07,28,,0,https://i.ytimg.com/vi/k8jN-GWM-zA/maxresdefault.jpg,,,,EN,"GROWsutra : GOD (Questions Etc...),GROWsutra,BLOWsutra,LOFIsutra,SHORTsutra Bananas Matter,Bible Gone Bananas",6,,public,checked,youtube,,New,,k8jN-GWM-zA
"#yoda said Murica is so #insane, there’s no word—only the (French) word “sidération” comes close🩸",Sidération,L-223,checked,9:16,3,3:01,"Music, Pop music",https://www.youtube.com/watch?v=wlxLBPVx-Uc,Short/Reel,BURLESQUE,,Accordion,BLOWsutra,,,,,"define overthinking ;) also, blessed be the dogs",2025-05-05,5,,0,https://i.ytimg.com/vi/wlxLBPVx-Uc/maxresdefault.jpg,,,,Bilingual,"BLOWsutra : Apes Gone Wrong,“UNAVAILABLE” Content said YouTube Music… Who knew? Not me!,BLOWsutra,FOTUS CIRCUS (Felon Of The United States),SHORTsutra Bananas Matter,Bible Gone Bananas",6,,public,checked,youtube,,New,,wlxLBPVx-Uc
“Sidération” Is The Word You Need 🤯🇺🇸 When A Rap!st King Legislates “Freedom to Lie” As #humanrights,Sidération,L-223,checked,16:9,4,3:20,"Independent music, Music, Pop music",https://www.youtube.com/watch?v=xOhD5Qb6GeU,Music Video,BURLESQUE,JAZZ,Voice,BLOWsutra,,,,,drowning a little?,2025-06-25,12,0,0,https://i.ytimg.com/vi/xOhD5Qb6GeU/maxresdefault.jpg,"There’s a French word, ‘sidération’—it’s an intense feeling one experiences, when something is so wrong, so absurd, your brain just freezes, like your soul slipped on a banana peel... This song is for those moments, it’s called ‘Sidération.’
--
@bananasutra lyrics: 

[Intro]  
It didn’t scream  
It whispered wrong  

[Verse 1]  
They smiled so wide  
Their teeth like knives  
A velvet lie  
Wore silken lives  

[Verse 2]  
I poured my hope  
Into their cup  
They drank it dry  
And stood it up  

[Chorus]  
Sidération in the marrow  
Where the breath forgets to go  
Sidération in the shadow  
Where the truth begins to glow  

[Verse 3]  
They shook my hand  
With empty palms  
Said “peace” out loud  
But meant no calm  

[Verse 4]  
They lit a match  
And called it dawn  
The stars were fake  
But still shone on  

[Chorus]  
Sidération in the chest  
Where the silence learns to sing  
Sidération in the mess  
Where we plant a truer thing  

[Bridge]  
[Accordion breathes in disbelief...]
[The floor remembers every foot...)  
(The truth was late — but it still came...)  
(And sat beside me like a root...)  

[Verse 5]  
They sold the sky  
In plastic jars  
And fed us dreams  
Through prison bars  

[Chorus]  
Sidération in the bone  
Where the stillness writes its name  
Sidération in the tone  
Of one soft voice that won’t play tame  

[Outro - whispered confession]  
I didn’t fight  
I didn’t run  
But I will speak  
When all’s undone",,,Bilingual,"BLOWsutra : REVOLT (Now),KNOWsutra,FOTUS CIRCUS (Felon Of The United States),BURLESQUEsutra,Bible Gone Bananas",5,checked,public,checked,youtube,,New,,xOhD5Qb6GeU
New “SIDÉRATION” Burlesque Song—No Word for This in English… When Reality Freezes & Truth Glitches 😎,Sidération (The Sky Stood Still),L-224,checked,16:9,3,3:29,"Independent music, Music, Pop music",https://www.youtube.com/watch?v=zsJ9YEIT9uw,Music Video,JAZZ,BURLESQUE,Voice,BLOWsutra,,,,checked,"fotus circus is defintely a shitty tv brand lol, like that rotten holy apple...",2025-05-22,9,,0,https://i.ytimg.com/vi/zsJ9YEIT9uw/maxresdefault.jpg,"🎵 A haunting chanson for the post-truth era.
For those still feeling, still noticing, still not numb.

🇺🇸 Sidération: the stunned silence when your mind can’t process the truth—because it’s too much, too absurd, too real.
No real word in English. Maybe existential freeze, shock lucidity, or gaslight paralysis? Close—but not quite.

🍟 Sidération : ce moment figé, choqué, où la vérité est so brutale qu’elle vous laisse sans voix.
Pas de mot équivalent en anglais. Ce n’est ni la peur, ni l’ignorance. C’est un choc muet, lucide, qui fige….

#Sidération #Intraduisible #GaslightFreeze #RevolutionSong #LanguageMatters #PoeticResistance #FOTUS #AccordionDreams #TruthAin’tOptional",,,Bilingual,"BLOWsutra : REVOLT (Now),BLOWsutra,FOTUS CIRCUS (Felon Of The United States),BURLESQUEsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,zsJ9YEIT9uw
Sidération Blues • BLOWsutra (antiantiantifa) Dub Indie BLUES 🎤🙂‍↕️,Sidération Blues,L-225,checked,16:9,4,3:00,"Independent music, Music, Pop music, Reggae, Rock music",https://www.youtube.com/watch?v=9xLvPVJuD_I,Music Video,BLUES,DUB,"Bass,Guitar",BLOWsutra,,,,checked,dj siderée got the sepia blues,2025-10-04,10,1,0,https://i.ytimg.com/vi/9xLvPVJuD_I/maxresdefault.jpg,"'@bananasutra lyrics:

[Intro]  
This is a song
That sings of wrong  

They rule our lives
With teeth like knives  
Need to control
Wolves live to troll  

We trusted hope  
Slippery slope
They drunk it dry  
And smiled so sly  

[Chorus]  
Sidération’s in the marrow  
Where deep breaths forget to grow
Sidération’s in the shadow  
Where the truth may never glow

They raised their hand  
Sold public land
Sinning out loud  
Hubris’ so proud  

They lit a match  
Meek darkness patch 
Their facts are fake  
Faith’s on a break

[Chorus]  
Sidération’s in the gut  
When facts cringe like cha Ching 
Sidération’s in the rut  
When turds prey on bling bling

[Accordion breathes in disbelief...]
But pure souls smell the lame 
And the truth—it still came...
Staring down at black boots
Planting deep, mighty roots

He sold the sky  
No one asked why
‘Till gilded dreams  
Burned all the seams

[Chorus]  
Sidération’s in the bone  
When people praise his name  
Sidération’s in the tone  
Voices shall rise to shame  

[Outro]  
Why No one dared  to fight 
Proof some Folks ain’t so bright
But the songs sure shall speak  (up)
Of fake kings, oh boy’s bleak…  (yup)",,,EN,"BLOWsutra : REVOLT (Now),BLUESsutra,BLOWsutra,FOTUS CIRCUS (Felon Of The United States),Bible Gone Bananas",5,,public,checked,youtube,,New,,9xLvPVJuD_I
"Felon Nation just stared, on silent. No one dared rise—a new kind of sidération, no dissent… yet?!",Sidération's Calling,L-226,checked,9:16,5,3:00,"Electronic music, Independent music, Music, Pop music",https://www.youtube.com/watch?v=I9_Ij3X_JqI,Short/Reel,BURLESQUE,INDIE,"Bass,Voice",BLOWsutra,,,,checked,"love that song, trippy psychedelic rabbit hole",2025-05-23,817,1,0,https://i.ytimg.com/vi/I9_Ij3X_JqI/maxresdefault.jpg,,,,EN,"BLOWsutra : REVOLT (Now),BLOWsutra,FOTUS CIRCUS (Felon Of The United States),SHORTsutra Bananas Matter,Bible Gone Bananas",5,,public,checked,youtube,,New,,I9_Ij3X_JqI
“Sidération’s Calling” 📺🎶 QUACKsutra Indie Pop ROCK Music about a World Gone Bananas 🍌💥,Sidération's Calling,L-226,checked,16:9,3,3:07,"Independent music, Music, Pop music, Rock music",https://www.youtube.com/watch?v=0zWYUeJV81g,Music Video,INDIE,ROCK,Bass,BLOWsutra,,,,,"please ocean, fire that reality show monster...",2025-09-03,19,0,0,https://i.ytimg.com/vi/0zWYUeJV81g/maxresdefault.jpg,"To be completely fair, I find this AI fantasy video rather disgraceful—but(t) since FOTUS himself had not qualms using the White House social media account to publish an AI fantasy vid of Obama getting arrested in the Oval office, it’s only fair to return the favor… right?! 🍌❕

—

On the @bananasutra “Sidération’s Calling” lyrics… (partly inspired by the anthemic song “London’s Calling”, by The Clash)

I’m sure I’m not alone feeling our new world needs new words. I don’t know what the right word for neo-fascism should be, but I think we’d all benefit from knowing the word Sidération...
I mean, what do you call that stunned feeling when truth collides with lies, when the bamboozling is so loud, so bold, so brazen, the cognitive dissonance feels deafening, paralyzing—and you’re left feeling deeply confused, like floored, dumbfounded, like struck by planet oblivion⁉️ #qotd

In French, there’s a very common word: Sidération (noun, f.). It’s also a verb. And it means a profound, stunned state of shock, triggered by witnessing something so deeply confusing, absurd, or obscene that words collapse into euphemisms. It’s like a kind of paralysis—toxic stupefaction, deadly consternation.

For example, it’s the world’s reaction to a convicted rapist and felonx34 being allowed to run for “President”, and win, or rather rig (sic) the election. Or, remember Kamala Harris’s face when Trump refused to put his hand on the Bible at inauguration, and the rest is authoritarian history? Ouiii... That’s sidération. 

Sidération is also a word central to the work of Psychiatrist Paul-Claude Racamier on narcissistic perversion—naming the stunned cognitive freeze victims feel when gaslit by narcissists. It’s a reality English still has no single word for.

And this song, it’s self-help #musictherapy for my utter distress and disbelief fascism is happening AGAIN, here and there, and now... And AI really means Authoritarian Indoctrination, ha.

So now you know ;)",,,Bilingual,"BLOWsutra : REVOLT (Now),ROCKsutra,BLOWsutra,FOTUS CIRCUS (Felon Of The United States),Bible Gone Bananas",5,,public,checked,youtube,,New,,0zWYUeJV81g
"SIDÉRATION is calling, the White House is burning, Murica is drowing, & the people do nothing 🤯🇺🇸",Sidération's Calling,L-226,checked,9:16,3,3:00,"Music, Politics, Pop music",https://www.youtube.com/watch?v=NNgJnR5-vUg,Short/Reel,JAZZ,,Upright Bass,BLOWsutra,,,,checked,Singing on my bike,2025-05-26,8,0,0,https://i.ytimg.com/vi/NNgJnR5-vUg/maxresdefault.jpg,,,,EN,"BLOWsutra : REVOLT (Now),BLOWsutra,FOTUS CIRCUS (Felon Of The United States),SHORTsutra Bananas Matter,Bible Gone Bananas",5,,public,checked,youtube,,New,,NNgJnR5-vUg
"Sing Your Own Gospel • GROWsutra (God, Etc.) Magic Wand Gospel BLUES 🙌🎵",Sing Your Own Gospel,L-227,checked,9:16,4,2:48,"Music, Pop music, Religion, Soul music",https://www.youtube.com/watch?v=NvTo-T8FN-k,Music Video,BLUES,,Voice,GROWsutra,,,,checked,"she is chilling like it's all a lill' too banana, gospel style",2026-01-06,9,0,1,https://i.ytimg.com/vi/NvTo-T8FN-k/maxresdefault.jpg,"I don’t believe in reincarnation on planet banana, but(t) when my black queen ancestor channels through me, it’s always a grand split :) ⛓️‍💥

“Sing Your Own Gospel”, GROWsutra (God, Etc.) is a sister song of “Make your Own Bible”, and what my bananasutra project really is all about, trusting your heart and learning to think critically—lyrics inspired by a fine American thinker, sir Ralph Waldo Emerson, who wisely advised: “Make your Own Bible. Select and collect all the words and sentences that in all your readings have been to you like the blast of a trumpet.” 🎺

I mean… your call, of course! But(t) if you’re inclined to be curious and kind, Rousseau and Russel are great #philosophyoflife preachers daddies 🤓 #nowyouknow

@bananasutra #gospelmusic #lyrics

[Verse 1]
I searched for God in ‘em Holy Books,
But all I found was some preachers hooks.
So I built a church in my own mind,
With no pews, no pride, kind words that rhyme.

[Chorus]
Sing your Gospel, like it’s a magic wand,
A blast of truth, feel it, it’s grand!
In the Bible of Us, we’re all just human,
Dancing alone, lost in wonderland.

[Verse 2]
I read Rousseau and Russel with a glass of red,
Jean Paul Sartre and Camus in my bed.
Why obey rules from the days of old?
I’ll craft my truth in stories bold.

[Chorus]
Sing your own Gospel, write your own song,
Find where you’re right, admit when you’re wrong.
In the Bible of truth, there’s more than one tune,
Wink at the stars, and laugh with the moon.

[Bridge]
Life’s a cabaret, a silly little dance,
Between fate and free will, a game of chance.
No need for a savior, damn holy decree,
Just the jazz in our soul, setting us free.

[Chorus]
Sing your own Gospel, dance with your doubts,
Whisper your secrets, and scream them out loud.
In the Bible of trust, let’s find our own truths,
Lost in the rhythm, defying our youth.

[Outro]
Yeah let’s write our scriptures, line by line,
Oh that book of life, it’s goddamn divine.
No priest, no prophet, just the truths we dare speak,
In this holy cabaret, we don’t fear the meek.",,,EN,"GROWsutra : GOD (Questions Etc...),GROWsutra,BLUESsutra,Bible Gone Bananas",4,,public,checked,youtube,,New,,NvTo-T8FN-k
"Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Piano Burlesque JAZZ Edition 🎼🎧",Sing Your Own Gospel,L-227,checked,9:16,4,2:55,"Jazz, Music",https://www.youtube.com/watch?v=rwlRylvqrMk,Music Video,JAZZ,BURLESQUE,Piano,GROWsutra,,,,,back in church tv show,2026-01-07,5,0,0,https://i.ytimg.com/vi/rwlRylvqrMk/maxresdefault.jpg,"Because #jazzvibes are magick ✨
—
“Sing Your Own Gospel”, GROWsutra (God, Etc.) is a sister song of “Make your Own Bible”, and what my bananasutra project really is all about—inspired by a fine American thinker, sir Ralph Waldo Emerson, who wisely advised: “Make your Own Bible. Select and collect all the words and sentences that in all your readings have been to you like the blast of a trumpet.” 🎺⛓️‍💥

I mean… your call, of course! But(t) if you’re curious, read Rousseau and Russel, they are great peace preachers daddies :) #nowyouknow

@bananasutra #lyrics

[Verse 1]
I searched for God in ‘em Holy Books,
But all I found was some preachers hooks.
So I built a church in my own mind,
With no pews, no pride, kind words that rhyme.

[Chorus]
Sing your Gospel, like it’s a magic wand,
A blast of truth, feel it, it’s grand!
In the Bible of Us, we’re all just human,
Dancing alone, lost in wonderland.

[Verse 2]
I read Rousseau and Russel with a glass of red,
Jean Paul Sartre and Camus in my bed.
Why obey rules from the days of old?
I’ll craft my truth in stories bold.

[Chorus]
Sing your own Gospel, write your own song,
Find where you’re right, admit when you’re wrong.
In the Bible of truth, there’s more than one tune,
Wink at the stars, and laugh with the moon.

[Bridge]
Life’s a cabaret, a silly little dance,
Between fate and free will, a game of chance.
No need for a savior, damn holy decree,
Just the jazz in our soul, setting us free.

[Chorus]
Sing your own Gospel, dance with your doubts,
Whisper your secrets, and scream them out loud.
In the Bible of trust, let’s find our own truths,
Lost in the rhythm, defying our youth.

[Outro]
Yeah let’s write our scriptures, line by line,
Oh that book of life, it’s goddamn divine.
No priest, no prophet, just the truths we dare speak,
In this holy cabaret, we don’t fear the meek.",,,EN,"GROWsutra : GOD (Questions Etc...),PEACE CIRCUS,GROWsutra,JAZZsutra,Bible Gone Bananas",5,checked,public,checked,youtube,,New,,rwlRylvqrMk
"So, What Is Racism? 📺🔥 KNOWsutra (Naked Truth) Psychedelic Gipsy Burlesque Jazz","So, What Is Racism?",L-228,checked,9:16,5,2:46,Music,https://www.youtube.com/watch?v=Qjst3ZhU4a0,Music Video,JAZZ,BURLESQUE,"Drum,Voice",KNOWsutra,,,,,"these daze, i feel humans are stupider than monkeys... meanwhile the world is on fire",2026-02-09,16,1,0,https://i.ytimg.com/vi/Qjst3ZhU4a0/maxresdefault.jpg,"Praying for a come back of critical thinking, empathy, and (sadly) #shame in Murica… meanwhile, just in case it helps, I listed some of the fair, absurd, experiential questions simmering in my caring brain, about fasc!ist-fear-fed shallow-privilege-biased apes-gone-wrong memes, sigh… Vive la #musictherapy and bananas  🍌",,,Bilingual,"KNOWsutra : (Naked) Truth,PEACE CIRCUS,JAZZsutra,KNOWsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,Qjst3ZhU4a0
"So, What Is Racism? 🍌🐒 KNOWsutra Banjo Booya Folk Harmonica Blues","So, What Is Racism?",L-228,checked,16:9,5,3:06,"Jazz, Music",https://www.youtube.com/watch?v=nc0XVMxzm0A,Music Video,BLUES,,Banjo,KNOWsutra,,,,,"thank goodness we can still laugh about racism, i guess...huh, ahem, no, it's bananas",2026-02-09,8,0,0,https://i.ytimg.com/vi/nc0XVMxzm0A/maxresdefault.jpg,"Fair question-gone-banana-peel of the day: can you believe pedantic wannabe elitist apes-gone-wone-wrong STILL dare deny #racism is a prominent root cause of injustice? And, guess what, they’re not even all whites, males, and christians! Yup, true story, sigh… One more reason why Murica is an hypocritical sh!thole bigotracy... Seems like the only thing the movie #idiocracy got wrong is the black president 🐵🤌 #ohboy #duhok 

""So, What Is Racism?"" EPx17 flows Dub ❯ Jazz ❯ Blues, available for free download on SoundCloud. 

—
@bananasutra #songlyrics:

[Intro/Chorus]
Tell me, tell me, is it in the mirror?
Or hiding in the jokes when the room gets clearer?
If love’s universal, why you drawing them lines?
Bananasutra asking questions, messing with your mind.

[Verse 1]
Is it when you clutch your purse on the late-night train?
Or when the résumé gets tossed for the “wrong” last name?
Is it system-made, or just “a couple bad dudes”?
Or is it brunch talk, served with fair-trade food?

What if you laugh at a meme, but it cuts like a blade,
Would you still call it harmless, or truth in the shade?
If color’s just skin, why’s the history so loud?
Why the silence when the wrong ones speak too proud?

[Chorus]
Tell me, tell me, is it in the mirror?
Or hiding in the jokes when the room gets clearer?
If love’s universal, why you drawing them lines?
Bananasutra asking questions, messing with your mind.

[Verse 2]
Is it subtle like perfume in a Sunday crowd,
Or heavy like a cop’s knee pressing too loud?
Is it “I don’t see race”, but you kinda still do?
Or is it blaming all the problems on “a chosen few”?

Would you trade your skin just to borrow their shoes?
Walk the block, pay the rent, get stopped with no clues?
If fairness was real, would you lose your place?
Or would equality feel like you’re in second place?

[Bridge]
What’s the weight of a word when it’s not meant for you?
What’s the cost of the dream when it don’t come true?
If justice is blind, why she peeking through her mask?
Here’s a question, baby, don’t be scared to ask.

[Chorus]
Tell me, tell me, is it in the mirror?
Or hiding in the jokes when the room gets clearer?
If love’s universal, why you drawing them lines?
Bananasutra asking questions, messing with your mind.

[Outro]
So what is racism, honey, is it yours, is it mine?
Or just a ghost in the closet we pretend’s benign?
Keep on asking, keep peeling the skin,
’Cause the fruit gets sweeter when the truth kicks in

⁉️‼️🍌","Racism,Education,Questions Matter,Banjo Music,Psychedelic Blues",,EN,"KNOWsutra : (Naked) Truth,BLUESsutra,KNOWsutra,BANJOsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,nc0XVMxzm0A
"So, What is Racism? KNOWsutra Dub Fusion Nerdy Monkeys Matter 🤓📖","So, What Is Racism?",L-228,checked,16:9,5,3:17,"Electronic music, Jazz, Music, Pop music, Reggae",https://www.youtube.com/watch?v=mDMYySxtXDU,Music Video,JAZZ,,Upright Bass,KNOWsutra,,,,,monkey reads,2026-02-17,11,1,0,https://i.ytimg.com/vi/mDMYySxtXDU/maxresdefault.jpg,"Fair “homeland security’ question gone deadly banana peel meme 📽️🍌 #wethepeople 

""So, What Is Racism?"" EPx17 flows Dub ❯ Jazz ❯ Blues, available for free download on SoundCloud.

—
@bananasutra lyrics:

[Intro/Chorus]Tell me, tell me, is it in the mirror?Or hiding in the jokes when the room gets clearer?If love’s universal, why you drawing them lines?Bananasutra asking questions, messing with your mind.

[Verse 1]Is it when you clutch your purse on the late-night train?Or when the résumé gets tossed for the “wrong” last name?Is it system-made, or just “a couple bad dudes”?Or is it brunch talk, served with fair-trade food?

What if you laugh at a meme, but it cuts like a blade,Would you still call it harmless, or truth in the shade?If color’s just skin, why’s the history so loud?Why the silence when the wrong ones speak too proud?

[Chorus]Tell me, tell me, is it in the mirror?Or hiding in the jokes when the room gets clearer?If love’s universal, why you drawing them lines?Bananasutra asking questions, messing with your mind.

[Verse 2]Is it subtle like perfume in a Sunday crowd,Or heavy like a cop’s knee pressing too loud?Is it “I don’t see race”, but you kinda still do?Or is it blaming all the problems on “a chosen few”?

Would you trade your skin just to borrow their shoes?Walk the block, pay the rent, get stopped with no clues?If fairness was real, would you lose your place?Or would equality feel like you’re in second place?

[Bridge]What’s the weight of a word when it’s not meant for you?What’s the cost of the dream when it don’t come true?If justice is blind, why she peeking through her mask?Here’s a question, baby, don’t be scared to ask.

[Chorus]Tell me, tell me, is it in the mirror?Or hiding in the jokes when the room gets clearer?If love’s universal, why you drawing them lines?Bananasutra asking questions, messing with your mind.

[Outro]So what is racism, honey, is it yours, is it mine?Or just a ghost in the closet we pretend’s benign?Keep on asking, keep peeling the skin,’Cause the fruit gets sweeter when the truth kicks in

⁉️‼️🍌","Lyrics,Education,🦧",,EN,"KNOWsutra : (Naked) Truth,KNOWsutra,FOTUS CIRCUS (Felon Of The United States),Bible Gone Bananas",4,,public,checked,youtube,,New,,mDMYySxtXDU
Some Truths Are Harder to Swallow 📺🐙 A Jazz-Laced GROWsutra Song Shared With Love,Some Truths Are Harder to Swallow,L-230,checked,16:9,4,3:09,"Independent music, Jazz, Music",https://www.youtube.com/watch?v=uCFAuXTCeH8,Music Video,JAZZ,,Upright Bass,KNOWsutra,,,,checked,"Octopus lady on tv, it's all so surreal",2025-07-16,39,2,0,https://i.ytimg.com/vi/uCFAuXTCeH8/maxresdefault.jpg,"Like all @bananasutra songs, this is not just a song; it’s a story I often tell myself, and care to share—inspired by Carl Sagan, and my GROWsutra philosophy. 

The lyrics are rooted in one of Carl Sagan’s most haunting insights: “One of the saddest lessons of history is this: If we’ve been bamboozled long enough, we tend to reject any evidence of the bamboozle. We’re no longer interested in finding the truth. The bamboozle has captured us. It’s simply too painful to acknowledge (even to ourselves) that we’ve been taken. Once you give a charlatan power over you, you almost never get it back.”

It’s a story rooted in the GROWsutra spirit: a philosophy of fierce compassion, where curiosity is stronger than comfort, where questioning is a form of kindness, and where truth, though sometimes bitter, is ultimately the beginning of healing.

This track’s rhythm mirrors the lyrical flow of Morrissey’s “Some Girls Are Bigger Than Others” song, rewritten into “Some Truths Are Harder to Swallow”—as a smooth but subversive protest lullaby. It feels like a velvet revolt in slow motion, a mellow jazz noir meditation on denial, pride, memory, and the painful beauty of waking up…

My good friend the octopus also makes a quiet appearance here too—as a symbol of memory, intelligence, adaptability, and mystery. Because the real revolution will not be televised. It will be sensed, remembered, grown into. It will happen quietly, in places where eyes are open and minds remain unbought… because, in an authoritarian society, one thing is for sure: revolution ain’t gonna be televised!

This is a song for those who’d rather be awake than reassured… For the ones who’d rather grow than glow blindly, even if some truths are harder to swallow 🍌💦

--
@bananasutra lyrics:

Some truths are harder to swallow
Some truths are harder to swallow
Some lies linger longer, sinking deeper
In the hollow…

As history whispers in a mirror
Spinning tales, frail and stale

We’re tricked, tied to delusion,
Truth’s too tough to taste tonight
We cling to confusion
'Cause facing fraud is a bitter fight

Some truths are harder to swallow
Some truths are harder to swallow
The deeper the con, 
the harder it is to follow

I say,
(As time’s cruel history repeats us)
Some lies are swallowed whole,
Some truths cut deeper 
than you’d ever know

Once you hand your trust to a trickster
It’s a long road back to where you began
We dodge the mirror, dodge the whispers
Afraid to admit we've been sold the scam

Some truths are harder to swallow
Some truths are harder to swallow
Some lies last longer, digging deeper 
In the hollow...

#SomeTruthsAreHarderToSwallow #CarlSaganQuote #GrowSutra #JazzCabaret #TruthOverTrickery #MorrisseyInspired #OctopusMemory #SurrealResistance #TheRevolutionWillNotBeTelevised #VelvetRevolt #ConsciousLyrics #PoeticProtest #QuestionEverything",,,EN,"KNOWsutra : (Naked) Truth,PEACE CIRCUS,JAZZsutra,KNOWsutra,Bible Gone Bananas",5,checked,public,checked,youtube,,New,,uCFAuXTCeH8
"Some truths are harder to swallow, inspired by Morissey and Carl Sagan in a world gone bananas🤷🏻‍♀️🍌",Some Truths Are Harder to Swallow,L-230,checked,16:9,2,2:12,"Independent music, Music, Pop music, Religion",https://www.youtube.com/watch?v=flDYahxAF_w,Music Video,ROCK,,Guitar,KNOWsutra,,,,,"lol, guthrie and i fighting...",2024-12-24,7,,0,https://i.ytimg.com/vi/flDYahxAF_w/sddefault.jpg,,,,EN,KNOWsutra : (Naked) Truth,1,,public,checked,youtube,,New,,flDYahxAF_w
