ep_title,ep_url,ep_volume,ep_rating,sutra,genres,genres_full,ep_total_tracks,track_titles,track_ids,total_plays,total_likes,duration_total,artwork_url,artwork_lg_url,lyrics_title,lyrics_id,ep_in_app,ep_featured,ep_description,ep_songbook_title,created_at,playlist_names_clean
Daddy's a Creep ⚞  P3d0 T-Shirts ON SALE ⚟ BLOWsutra EPx4,https://soundcloud.com/bananasutra/sets/daddys-a-creep-p3d0-t-shirts-on-sale-blowsutra-epx4,1,,BLOWsutra,"BLUES,BURLESQUE,JAZZ,LOFI","BLUES,BURLESQUE,JAZZ,LOFI",4,"Daddy’s Shirt - Murican FOTUS CIRCUS BLUES, Daddy’s Shirt - FOTUS CIRCUS Oh Boy BURLESQUE, Daddy’s Shirt - FOTUS CIRCUS Oh Boy BURLESQUE, Daddy’s Shirt - FOTUS CIRCUS Arabesk Jazz LOFI",,786,5,0:10:36,https://i1.sndcdn.com/artworks-fryyTDM2WyR2DKBA-QI4BwQ-t500x500.png,https://i1.sndcdn.com/artworks-fryyTDM2WyR2DKBA-QI4BwQ-t1080x1080.png,Daddy's a Creep,L-56,checked,,"4 blues, burlesque, and jazz tracks built on nerve and a prayer. Not from the heart. More like a please-pardon-my-puke, for the historical record. Quack quack. You know who you are.",Quack: DUCK (shady),2025-07-06 22:28,"BLUESsutra, BURLESQUEsutra, FOTUS CIRCUS Playlist An American Freaks Show, MANTRAsutra, QUACKsutra : FOTUS Circus, QUACKsutra where we sing FU"
Too Hard · My Friend • FLOWsutra (Fly Like Water) Lullabies EPx2,https://soundcloud.com/bananasutra/sets/too-hard-flowsutra-epx2,1,,FLOWsutra,"LOFI,INDIE","LOFI,INDIE",2,"[01] Too Hard • Aldous Huxley • FLOWsutra (Fly Like Water) Lullaby Indie LOFI, [02] Too Hard • Aldous Huxley • FLOWsutra (Fly Like Water) A Cappella Indie JAZZ",,475,0,0:06:05,https://i1.sndcdn.com/artworks-Ky48s5ZarF8xscUO-tegDyw-t500x500.png,https://i1.sndcdn.com/artworks-Ky48s5ZarF8xscUO-tegDyw-t1080x1080.png,"Too Hard, My Friend",L-267,checked,,"A 2-track luminous ride that goes where the music leads. You're trying too hard, my friend. The river doesn't try. It flows. Aldous Huxley walked in and stayed. Fly like water, land like truth.",Trust: FLY (like water),2026-04-17 23:32,"FLOWsutra where time is space, JAZZsutra, LOFIsutra"
La Force Douce EPx7 ✪ French GROWsutra World Peace Duende LoFi Indie Fusion,https://soundcloud.com/bananasutra/sets/la-force-douce-epx7-french-growsutra-world-peace-duende-lofi-indie-fusion,1,,GROWsutra,"INDIE,LOFI","FLAMENCO,GIPSY,INDIE,LOFI,SOUL",7,"[01] La Force Douce ✪ French GROWsutra Gipsy Flamenco Duende Chanson INDIE, [02] La Force Douce - French GROWsutra Gipsy Flamenco Duende Chanson INDIE, [03] La Force Douce - French GROWsutra Gipsy Flamenco Duende Chanson INDIE, [04] La Force Douce - French GROWsutra Tzigane Peace Soul Fusion LoFi INDIE, [05] La Force Douce - French GROWsutra Tzigane Peace Soul Fusion LoFi INDIE, [06] La Force Douce - French GROWsutra Tzigane Peace Soul Fusion LoFi INDIE, [07] La Force Douce - French GROWsutra Tzigane Peace Soul Fusion LoFi INDIE",,5455,39,0:23:54,https://i1.sndcdn.com/artworks-oqgzYZ3lzrGih5hj-WJ2hFQ-t500x500.png,https://i1.sndcdn.com/artworks-oqgzYZ3lzrGih5hj-WJ2hFQ-t1080x1080.png,La Force Douce,L-132,checked,,"A 23-minute ride of questions that won't quit, across 7 tracks. Rivers cut stone without lifting a hand. La force douce: choosing love when everything crumbles around you. Served in indie and lo-fi. En français, évidemment. Kindness as rebellion.","Dare: KIND(ness),World: FRENCHsutra",2025-10-08 00:29,"FRENCHsutra oui oui · sacrebleu, GROWsutra : KIND(ness), GROWsutra where we be brave, HIDDEN PEELS, INDIEsutra, INDIEsutra (Best Of), LOFIsutra, OUI OUI : Pardon (my French)"
Why Trust an Old · Mean Religion? EPx9 VOL. 01,https://soundcloud.com/bananasutra/sets/why-trust-an-old-mean-religion-epx9-vol-01,1,,GROWsutra,"BANJO,BLUES,DUB,FOLK,INDIE,LOFI","BANJO,BLUES,DUB,FOLK,INDIE,LOFI,SOUL",9,"[01] Why Trust an Old, Mean Religion Kindness Understands FOLK, [09] Why Trust an Old, Mean Religion AD1 Capela DUBstep LOFI, [08] Why Trust an Old, Mean Religion AD2 Soul INDIE, [07] Why Trust an Old Mean Religion (Bruh) Dub LOFI, [06] Why Trust an Old, Mean Religion Bruh DUB, [05] Why Trust an Old Mean Religion - Muse DUB, [04] Why Trust an Old, Mean Religion Kindness Understands Banjo BLUES, [03] Why Trust an Old Mean Religion (Hide your pets) Folk BANJO, [02] Why Trust an Old, Mean Religion (Hide your pets) Soul Folk BANJO",,1766,13,0:29:51,https://i1.sndcdn.com/artworks-Z6c6IDbs2ejUVhp8-iueiCg-t500x500.png,https://i1.sndcdn.com/artworks-Z6c6IDbs2ejUVhp8-iueiCg-t1080x1080.png,"Why trust an old, mean religion?",L-303,checked,,"9 banjo, blues, and dub tracks for the ones who still give a damn. Why trust an old, mean religion? (Still waiting on the good answer.) Holy questions, no holy answers.",Dare: GOD (etc.),2025-04-22 03:01,"BANJOsutra, BLUESsutra, DUBsutra, FOLKsutra, GROWsutra : GOD (etc), GROWsutra where we be brave, INDIEsutra, INDIEsutra (Best Of), KNOWsutra : but(t) WHY, LOFIsutra, MANTRAsutra, Questions for the (kind) POPE in the Sky"
Hold the Mic · Babe  EP X7 | Soul Prayer Lullabies,https://soundcloud.com/bananasutra/sets/hold-the-mic-babe-soul,1,,GROWsutra,"BLUES,FOLK,MANTRA",SOUL,7,"#1 Hold the Mic, Babe ☰ BANJOsutra Vocal Hug, #2 Hold the Mic, Babe ☰ DUBsutra Vocal Hug, #3 Hold the Mic, Babe ☰ BANJOsutra Hug for Ya, Babe, #4 Hold the Mic, Babe ☰ JAZZsutra Hug for Ya, Babe, #5 Hold the Mic, Babe ☰ DUBsutra Hug for Ya, Babe, #6 Hold the Mic, Babe ☰ DRUMsutra Vocal Hug, #7 Hold the Mic, Babe ☰ DRUMsutra Vocal Hug",,5136,23,0:19:47,https://i1.sndcdn.com/artworks-ZzVNwSHzbhNq9mzn-vHyL4w-t500x500.png,https://i1.sndcdn.com/artworks-ZzVNwSHzbhNq9mzn-vHyL4w-t1080x1080.png,"Hold The Mic, Babe",L-102,checked,,"7 blues, folk, and mantra tracks that won't let you look away. The mic is right there. It's waiting. Dare to care. That's the whole thing.",Dare: DARE (to care),2024-11-12 08:39,"BANJOsutra, BLUESsutra (Best Of), BOWsutra the last of 7 sutras · it's divine <3, DUBsutra, DUBsutra (Best Of), GROWsutra : DARE (to care), GROWsutra : KIND(ness), GROWsutra where we be brave, JAZZsutra, MANTRAsutra"
Question the Nation • EPx10 • BLOWsutra Psychedelic Dub Revolution,https://soundcloud.com/bananasutra/sets/question-the-nation-blowsutra-psychedelic-revolution-epx10,1,,BLOWsutra,"BLUES,DUB,INDIE,JAZZ,LOFI","ACOUSTIC,BLUES,DUB,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,RAGGA,TRIP HOP",10,"[01] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie LoFi Dub BLUES, [02] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [03] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [04] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [05] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [06] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [07] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [08] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [09] Question The Nation • BLOWsutra (Revolt Now) SWK Dubby Raw Acoustic Bass Jazz LOFI, [10] Question The Nation • BLOWsutra (Revolt Now) Rebound 'n Rise Psychedelic Ragga Mama DUB",,4124,45,0:35:59,https://i1.sndcdn.com/artworks-kMicgGnKLarUxkiZ-jURgUg-t500x500.png,https://i1.sndcdn.com/artworks-kMicgGnKLarUxkiZ-jURgUg-t1080x1080.png,Question The Nation,L-200,checked,,A 10-track shadow-walk that refuses to stop asking why. Question the nation. Truth is on sabbatical. Or what(TF)? A nod to Hannah Arendt. Bertrand would approve. Probably.,Ask: BERTRAND (knows),2026-02-15 04:08,"BLOWsutra, BLUESsutra, DUBsutra, LOFIsutra, LOFIsutra (Best Of)"
Dressed in (nothing butt) Wonder ★ Exxxplore and Play (EP) x16 Bananas,https://soundcloud.com/bananasutra/sets/dressed-in-nothing-butt-wonder-exxxplore-and-play-ep-x16-bananas,1,,SHOWsutra,"BURLESQUE,DUB,FOLK","BURLESQUE,DUB,FOLK,RAGGA",16,"[01] Dressed in Wonder • psyBLUES BANJOsutra, [02] In my wonderland ooh la la • psyQueen of Authentic • BANJOsutra, [03] Call it Wonderland • Destiny's BLUESsutra, [04] Wonderland •  contraBASS JAZZsutra, [05] Tell 'Em Now, Cha Cha Cha • contraBASS JAZZsutra, [06] Dolled Up Hon Ragga Cha Cha • Rebound DUBsutra, [07] Queen if Heart Dressed in Wonder • Miss Cheeky Dub JAZZsutra, [08] Dressed in Wonder • Miss Cheeky Jazzy FOLKsutra, [09] Dressed for Wonder Ooh la la • Cheeky FOLKsutra, [10] Dressed in Wonder Ooh La La • Plucky FOLKsutra, [11] I'm just a dreamer, dear • Destiny BLUESsutra, [12] That Je Ne Sais Quoi • Acapela Folk BLUESsutra, [13] Red Tutu POV • Chachacha Burlesque BLUESsutra, [14] Dressed to Tango • Accordion BURLESQUEsutra, [15] Oh My Cha Cha Cha • Accordion BURLESQUEsutra, [16] Life is a costume party • Circus BURLESQUEsutra",,3262,35,0:48:15,https://i1.sndcdn.com/artworks-1DyhYd51j78cqPch-AJYylQ-t500x500.png,https://i1.sndcdn.com/artworks-1DyhYd51j78cqPch-AJYylQ-t1080x1080.png,Dressed In (Nothing Butt) Wonder,L-65,checked,,"16 tracks of gleeful absurdity. Tutus, feathers, velvet, ribbons. Dressed for nobody but(t) the awe & wonder of it. Carroll Lewis walked in and stayed. Welcome to the Fanana club.",Play: FANANA (party),2025-04-06 22:50,"BANJOsutra, BLUESsutra, BLUESsutra (Best Of), BURLESQUEsutra (Best Of), HIDDEN PEELS, SHOWsutra : FANANA Club, SHOWsutra where bananas play"
Hammy On Clyde ✪ SHOWsutra EPx8,https://soundcloud.com/bananasutra/sets/hammy-on-clyde-showsutra-epx8,1,,SHOWsutra,"BLUES,DUB,FOLK,JAZZ,LOFI","BLUES,DUB,FOLK,GIPSY,JAZZ,LOFI",8,"[01] Hammy on Clyde - Destiny BLUES, [02] Hammy on Clyde - Queen of Authentic FOLK, [03] Hammy on Clyde - SHOWsutra Psy Gipsy Blues JAZZ, [04] Hammy on Clyde - SHOWsutra Psy Gipsy Blues JAZZ, [05] Hammy on Clyde - SHOWsutra Cello JAZZ LOFI, [06] Hammy on Clyde - SHOWsutra Cello JAZZ LOFI, [07] Hammy on Clyde - SHOWsutra Cheeky DUB, [08] Hammy on Clyde - SHOWsutra Cheeky DUB",,1602,13,0:35:38,https://i1.sndcdn.com/artworks-safSzuvAHiwvn0LF-0u5a3Q-t500x500.png,https://i1.sndcdn.com/artworks-safSzuvAHiwvn0LF-0u5a3Q-t1080x1080.png,Hammy On Clyde,L-92,checked,,"A 8-track glow-up that takes nothing seriously except joy. His name's Hammy. He lives on Clyde Avenue. He has no agenda. Goals. The sound: blues, dub, and folk. Be the fool worth being.",Play: (Be) The Fool,2025-10-17 06:26,"BANJOsutra, BLUESsutra, BOWsutra : (Thank) Dogs, DUBsutra, JAZZsutra, JAZZsutra (Best Of), LOFIsutra, SHOWsutra where bananas play"
Bee the Fool EP x2 : BANJOsutra,https://soundcloud.com/bananasutra/sets/bee-the-fool-ep-x2-honeysutra,1,,SHOWsutra,"BANJO,BLUES,FOLK","BANJO,BLUES,FOLK",2,"Bee the full (cozitsalie) • BANJOsutra, Be the fool (Perfection is a lie) : BANJOsutra",,414,5,0:07:16,https://i1.sndcdn.com/artworks-1QKzz4xNQaa8y2oX-Ru7mWg-t500x500.jpg,https://i1.sndcdn.com/artworks-1QKzz4xNQaa8y2oX-Ru7mWg-t1080x1080.jpg,Bee the Fool (Not A Lie),L-29,checked,,"A quick 7-minute burst of gleeful absurdity, across 2 tracks. Perfection is a lie. Possessions bind. Only the fool dances where others sink. Bee the fool. Channeling Jim Morrison, obviously. Be the fool worth being.",Play: (Be) The Fool,2024-12-21 03:33,"BANJOsutra, FLOWsutra where time is space, SHOWsutra: (shades of) FOOLS"
Just Be EP X7 | Vocal Honey Audio Ideals,https://soundcloud.com/bananasutra/sets/just-be-vocal-jazz-honey-x7,1,,FLOWsutra,"BLUES,DUB,JAZZ,LOFI","BLUES,DUB,JAZZ,LOFI",7,"Just Be(you)• Jazz Lo-Fi • sutraFLOW (v4), Just Waltz(be) • Jazzy Grinding Waltz • sutraFLOW (v5), Just Gasp(be) • Jazzy DUB Poetry • sutraFLOW (v1), Just Grind(ha) • Harmonica Blues Lo-fi • sutraFLOW, Just Oui(be) • Jazz Lo-fi • sutraFLOW (v3), Just Trust(be) • Jazz Lo-Fi • sutraFLOW (v4), Just Flow(be) • psyHeartbeat Jazz LOFI • sutraFLOW",,5727,46,0:23:21,https://i1.sndcdn.com/artworks-IDfjsYaZOumrtQ1L-jseSkw-t500x500.png,https://i1.sndcdn.com/artworks-IDfjsYaZOumrtQ1L-jseSkw-t1080x1080.png,Just Be,L-121,checked,,"7 tracks of earned knowing. The hardest thing you'll ever do: just be. The sound: blues, dub, and jazz. Fly like water, land like truth.",Trust: FLY (like water),2024-11-05 03:05,"BANJOsutra, BURLESQUEsutra, DUBsutra, DUBsutra (Best Of), FLOWsutra : FLY (like water), FLOWsutra where time is space, FOLKsutra, FOLKsutra (Best Of), INDIEsutra, INDIEsutra (Best Of), JAZZsutra, JAZZsutra (Best Of), LOFIsutra (Best Of), MANTRAsutra, ROCKsutra"
Seminal Bollocks EP,https://soundcloud.com/bananasutra/sets/seminal-bollocks-ep,1,,GROWsutra,ROCK,ROCK,2,"Seminal Bollocks  • DUBsutra, Seminal Bollocks • Biblical indiePunk Pop Rock Chanson •  sutraKNOW Augmented Idiocy Music",,678,11,0:05:05,https://i1.sndcdn.com/artworks-q37xEnqpYSi9JjNM-xhFyxw-t500x500.jpg,https://i1.sndcdn.com/artworks-q37xEnqpYSi9JjNM-xhFyxw-t1080x1080.jpg,Seminal Bollocks,L-214,checked,,"2 rock tracks for the ones who still give a damn. Who fact-checked the prophets? (Nobody's answering.) With a wink to Nina Hagen. Holy questions, no holy answers.",Dare: GOD (etc.),2024-12-21 05:40,"DUBsutra, DUBsutra (Best Of), GROWsutra : GOD (etc), HIDDEN PEELS, INDIEsutra, KNOWsutra where questions matter, Questions for the (kind) POPE in the Sky, ROCKsutra, SINGLEsutra Exclusive SoundCloud (woo)"
SS Means Sacred Sp3rm ☠ BLOWsutra EPx19,https://soundcloud.com/bananasutra/sets/ss-means-sacred-sp3rm-blowsutra-epx19,1,,QUACKsutra,"BURLESQUE,FOLK,INDIE,JAZZ,ROCK","BURLESQUE,FOLK,INDIE,JAZZ,ROCK",19,"[01] SS Means Sacred Sp3rm • Accordion BURLESQUE, [02] SS Means Sacred Sp3rm • Piano BURLESQUE, [03] SS Means Sacred Sp3rm • Piano BURLESQUE, [04] SS Means Sacred Sp3rm • Piano Jazz BURLESQUE, [05] SS Means Sacred Sp3rm • Minimal Upright FOLK, [06] SS Means Sacred Sp3rm • Folky Burlesque FOLK, [07] SS Means Sacred Sp3rm • Jazzy FOLK, [08] SS Means Sacred Sp3rm • Folky FOLK, [09] SS Means Sacred Sp3rm • Indie FOLK, [10] SS Means Sacred Sp3rm • Oh Baby FOLK, [11] SS Means Sacred Sp3rm • Folk Duo JAZZ, [12] SS Means Sacred Sp3rm • Folky JAZZ, [13] SS Means Sacred Sp3rm • Dubby Folk INDIE, [14] SS Means Sacred Sp3rm • Jazz INDIE, [15] SS Means Sacred Sp3rm • Jazz INDIE, [16] SS Means Sacred Sp3rm • High Folk ROCK, [17] SS Means Sacred Sp3rm • Slow Burlesque ROCK, [18] SS Means Sacred Sp3rm • MANTRAsutra, [19] SS Means Sacred Sp3rm • MANTRAsutra",,4032,38,1:02:31,https://i1.sndcdn.com/artworks-Ewv6TYyznUIgQm3O-4hTy5Q-t500x500.png,https://i1.sndcdn.com/artworks-Ewv6TYyznUIgQm3O-4hTy5Q-t1080x1080.png,SS Means Sacred Sp3rm,L-233,checked,,"19 tracks of circus critique. A true crime story, happening now in Murica. Served in burlesque, folk, and indie. Quack quack. You know who you are.",Quack: DUCK (shady),2025-06-28 21:33,"BLOWsutra, BLOWsutra : CENSOR(ed), BLUESsutra, BURLESQUEsutra, BURLESQUEsutra (Best Of), FOLKsutra, FOLKsutra (Best Of), HIDDEN PEELS, INDIEsutra, JAZZsutra, JAZZsutra (Best Of), LOFIsutra, MANTRAsutra, QUACKsutra : DUCK (shady), ROCKsutra"
Crimina/els EP,https://soundcloud.com/bananasutra/sets/crimina-els-ep,1,,BLOWsutra,"BLUES,JAZZ","BLUES,CABARET,GIPSY,JAZZ",3,"Criminals • Gipsy emoPunk Blues Cabaret Chanson • Bananasutra(BLOW), Crrriminals (v2) • emoPunkRock Jazz Cabaret Chanson • Bananasutra(BLOW), Criminels • C’est la vie haha • Bananasutra(FRENCH)",,566,6,0:06:59,https://i1.sndcdn.com/artworks-N2bJW7Tqp3S7Ldn6-PMk8kA-t500x500.jpg,https://i1.sndcdn.com/artworks-N2bJW7Tqp3S7Ldn6-PMk8kA-t1080x1080.jpg,,"L-52,L-394,L-53",checked,,"3 tracks of truth with teeth. When the rules shift, who decides who the criminal is? Inspired by John Lennon. Bertrand would approve. Probably.","Speak: APES (gone wrong),EP: Criminals · EP: Criminals,Ask: BERTRAND (knows) · Speak: APES (gone wrong),EP: Criminals,World: FRENCHsutra",2024-11-19 17:54,"BLOWsutra, BLOWsutra : APES (gone wrong), BURLESQUEsutra, FOLKsutra, FRENCHsutra oui oui · sacrebleu, OUI OUI : Pardon (my French), SINGLEsutra Exclusive SoundCloud (woo)"
A stroll down history’s lane ☆ KNOWsutra ☆ EPx6 Vol. 1,https://soundcloud.com/bananasutra/sets/a-stroll-down-historys-lane,1,,KNOWsutra,MANTRA,MANTRA,6,"A stroll down history’s lane • DUBsutra, A stroll down history’s lane 3 • FOLKsutra, A stroll down history’s lane • PIANOsutra, A stroll down history’s lane 1 • FOLKsutra, A stroll down history’s lane 2 • BANJOsutra, A stroll down history’s lane • Mantra DUBsutra",,1131,10,0:20:21,https://i1.sndcdn.com/artworks-9uz2GCIarSzz3CK9-yLGoGg-t500x500.jpg,https://i1.sndcdn.com/artworks-9uz2GCIarSzz3CK9-yLGoGg-t1080x1080.jpg,A Stroll Down History’s Lane,L-7,checked,,"6 mantra tracks built on nerve and a prayer. History's timeless trick: it rhymes, but(t) nobody listens. The peace prayer that won't shut up.",Ask: PEACE (not war),2025-03-31 10:45,"BANJOsutra, BLOWsutra, DUBsutra, FOLKsutra, INDIEsutra, KNOWsutra : PEACE (not War), KNOWsutra where questions matter, MANTRAsutra"
Rise Up · You Naked Peoples (Freedom Rings) ☆ BLOWsutra Victor Hugo Revolution Song,https://soundcloud.com/bananasutra/sets/rise-up-you-naked-peoples-blowsutra-victor-hugo-revolution,1,,BLOWsutra,FOLK,FOLK,2,"[01] Rise Up, You Naked People (Freedom Rings) - BLOWsutra Victor Hugo Revolution Ring FOLK, [02] Rise Up, You Naked People (Freedom Rings)- BLOWsutra Victor Hugo Revolution Ring (miss cheeky) FOLK",,572,5,0:06:41,https://i1.sndcdn.com/artworks-XITSzbW3Jfw7E2Bb-d1yIpQ-t500x500.png,https://i1.sndcdn.com/artworks-XITSzbW3Jfw7E2Bb-d1yIpQ-t1080x1080.png,"Rise Up, You Naked Peoples (Freedom Rings)",L-209,checked,,"A 2-track bright spell that dares you to show up. Victor Hugo would approve. Rise up, ye naked peoples. Freedom rings. Heed the call. Channeling Victor Hugo, obviously. Revolution as a daily practice.",Speak: REVOLT (now),2026-02-16 00:22,"BLOWsutra, BLOWsutra : REVOLT (now), FOLKsutra, INDIEsutra (Best Of)"
All I Know • Shades of Fools (It's the Why) • KNOWsutra EPx5 Vol. 02,https://soundcloud.com/bananasutra/sets/all-i-know-shades-of-fools-its-the-why-knowsutra-epx5-vol-02,1,,KNOWsutra,"BLUES,BURLESQUE,FOLK,INDIE,JAZZ","BLUES,BURLESQUE,FOLK,INDIE,JAZZ",5,"[01] All I Know - Shades of Fools • KNOWsutra All I know Upright Bass Folk JAZZ, [02] All I Know - Shades of Fools • KNOWsutra Accordion Chanson Jazz BURLESQUE, [03] All I know - Shades of Fools • KNOWsutra Piano Jazz BURLESQUE, [04] All I know - Shades of Fools • KNOWsutra Cello Burlesque INDIE, [05] All I Know - Shades of Fools • KNOWsutra Destiny BLUES",,2054,15,0:16:03,https://i1.sndcdn.com/artworks-jqVeUE2kfD4URweU-kKwl8A-t500x500.png,https://i1.sndcdn.com/artworks-jqVeUE2kfD4URweU-kKwl8A-t1080x1080.png,Shades of Fools (All I Know),L-217,checked,,"5 tracks of questions that won't quit. All I know is I dunno. But it's the why that tells you which shade of fool you're dealing with. Blues, burlesque, and folk grooves from end to end. The naked truth, served warm.",Ask: (Naked) TRUTH,2025-11-19 19:59,"BLUESsutra, BLUESsutra (Best Of), BURLESQUEsutra, INDIEsutra, JAZZsutra, KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter"
Where Hope Expires ℧ EPx8 VOL.02,https://soundcloud.com/bananasutra/sets/where-hope-expires-epx8-vol02,1,,GROWsutra,"DUB,FOLK,INDIE,JAZZ","DUB,FOLK,INDIE,JAZZ",8,"Where Hope Expires - dem sed Indie DUB, Where Hope Expires - dem sed Dub INDIE FOLK, Where Hope Expires - String Me Jazzy INDIE, Where Hope Expires - Queen of Authentic FOLK, Where Hope Expires - Piano CAT JAZZ, Where Hope Expires - Capela pbgal JAZZ, Where Hope Expires - Rebound Dub JAZZ, Where Hope Expires - She Wanna Know Capela JAZZ",,1767,21,0:26:33,https://i1.sndcdn.com/artworks-RDHQvbzOVwhs5g5O-y1W0yw-t500x500.png,https://i1.sndcdn.com/artworks-RDHQvbzOVwhs5g5O-y1W0yw-t1080x1080.png,Where Hope Expires (Hole of Fire),L-296,checked,,A 8-track shadow-walk that dares you to show up. Where hope expires... and the choice to keep going anyway. With a wink to Johnny Cash. Dare to care. That's the whole thing.,Dare: DARE (to care),2025-04-22 03:58,"BLOWsutra, BLOWsutra : EGO (gone loco), DUBsutra, FOLKsutra, FOLKsutra (Best Of), INDIEsutra, JAZZsutra, JAZZsutra (Best Of), MANTRAsutra"
EGO's Masquerade • EPx4 • BLOWsutra Tzigane Trip Hop Lo-Fi INDIE,https://soundcloud.com/bananasutra/sets/egos-masquerade-epx4-tzigane-trip-hop-lo-fi-indie,1,,BLOWsutra,"INDIE,LOFI","INDIE,LOFI,TRIP HOP",4,"[01] EGO's masquerade • Tzigane Trip Hop Lo-Fi INDIE, [02] EGO's masquerade • Tzigane Trip Hop Lo-Fi INDIE, [03] EGO's masquerade • Tzigane Trip Hop Lo-Fi INDIE, [04] EGO's masquerade • Tzigane Trip Hop Lo-Fi INDIE",,860,14,0:19:03,https://i1.sndcdn.com/artworks-JnuEvmR6UOwtbaIM-AYNThw-t500x500.png,https://i1.sndcdn.com/artworks-JnuEvmR6UOwtbaIM-AYNThw-t1080x1080.png,EGO's Masquerade,L-69,checked,,"A 19-minute ride of clarity with claws, across 4 tracks. Welcome to Ego's Masquerade. Charming smiles, deceit in the eyes. Pull up a chair. Watch the show. Learn the signs. Indie and lo-fi grooves from end to end. Ego, meet your reflection.",Speak: EGO (gone loco),2025-08-26 03:00,"BLOWsutra, BLOWsutra : EGO (gone loco), INDIEsutra (Best Of), MANTRAsutra"
Bloom Past Doom (Apes Gone Wrong Series) EPx5 - BLOWsutra (Revolt Now)  Grassroots Hope Song,https://soundcloud.com/bananasutra/sets/bloom-past-doom-apes-gone-wrong-series-epx5-blowsutra-revolt-now-grassroots-hope-song,1,,BLOWsutra,"BURLESQUE,FOLK,INDIE,JAZZ","BURLESQUE,CABARET,COUNTRY,FOLK,INDIE,JAZZ,PSYCHEDELIC,SOUL",5,"[01] Bloom Past Doom (Apes Gone Wrong) - BLOWsutra (Revolt Now) Psychedelic Country Soul FOLK, [02] Bloom Past Doom (Apes Gone Wrong) - BLOWsutra (Revolt Now) Psychedelic Indie Ballad FOLK, [03] Bloom Past Doom - BLOWsutra (Revolt Now) Cello Circus Chanson Cabaret BURLESQUE, [04] Bloom Past Doom - BLOWsutra (Revolt Now) Cello Bass Burlesque Jazz Symphony INDIE, [05] Bloom Past Doom - BLOWsutra (Revolt Now) Bass Heartbeat Pluck Cello Jazz INDIE",,3581,38,0:15:41,https://i1.sndcdn.com/artworks-NfNdCTLZ9C9HupPU-ETvEcw-t500x500.png,https://i1.sndcdn.com/artworks-NfNdCTLZ9C9HupPU-ETvEcw-t1080x1080.png,Bloom Past Doom,L-36,checked,,"5 tracks of raw sense-making. Why not think of marriage as a relationship based on equality, respect, and personal freedom, i. Served in burlesque, folk, and indie. Revolution as a daily practice.",Speak: REVOLT (now),2026-01-15 07:26,"BLOWsutra, BLOWsutra : APES (gone wrong), BLOWsutra : REVOLT (now), BURLESQUEsutra, BURLESQUEsutra (Best Of), FOLKsutra, INDIEsutra, QUACKsutra where we sing FU"
Relative Steve - KNOWsutra Hip de la HoP EPx2 Bass Interlude,https://soundcloud.com/bananasutra/sets/relative-steve-knowsutra-hip-de-la-hop-epx2-bass-interlude,1,,BLOWsutra,LOFI,"LOFI,HIP HOP",2,"Relative Steve • KNOWsutra Psy Hip Weee Hop, Relative Steve • KNOWsutra Psy Hip Wooo Hop",,365,7,0:03:54,https://i1.sndcdn.com/artworks-lhsvkiQu3Jgy5T0S-iRyHyQ-t500x500.png,https://i1.sndcdn.com/artworks-lhsvkiQu3Jgy5T0S-iRyHyQ-t1080x1080.png,Relative Steve,L-206,checked,,"2 tracks of clarity with claws. Is truth relative, Steve? A vintage hip hop song asking the dumb recycled questions. Yo. Served in lo-fi. Ego, meet your reflection.",Speak: EGO (gone loco),2025-08-08 01:02,"KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter, LOFIsutra"
