ep_title,ep_url,sutra,genres,genres_full,track_count,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,lyrics_id,created_at,SC TRACKS
Up a San Francisco Hill EP(x4) VOL.2,https://soundcloud.com/bananasutra/sets/up-a-san-francisco-hill-epx4-vol2,GLOWsutra,DUB,DUB,4,4,752,9,0:13:31,https://i1.sndcdn.com/artworks-pNf3bEZAmay75ojX-AjKkkg-t500x500.png,L-268,2025-01-29 19:15,
We Remember What (We Remember What) We Feel☉EPx5 INDIE GROWsutra,https://soundcloud.com/bananasutra/sets/we-remember-what-we-remember-what-we-feelepx5-indie-growsutra,GROWsutra,INDIE,INDIE,5,5,1200,34,0:15:54,https://i1.sndcdn.com/artworks-InO7MMy9vHYpBdDo-YcZoDQ-t500x500.png,L-274,2025-06-02 23:28,"we remember what we remember when we feel 3,we remember what we remember when we feel 2,we remember what we remember when we feel 4,we remember what we remember when we feel 1,we remember what we remember when we feel 5"
What the Mirror Said (Reste Lucide) - GLOWsutra JAZZ,https://soundcloud.com/bananasutra/sets/what-the-mirror-said-reste-lucide-glowsutra-jazz,GLOWsutra,"BURLESQUE,INDIE,JAZZ","BURLESQUE,INDIE,JAZZ",5,5,758,7,0:18:38,https://i1.sndcdn.com/artworks-VQkWPBpI3EhvPQjd-JaXiYg-t500x500.png,L-281,,
All the -Isms | BLOWsutra EPx7,https://soundcloud.com/bananasutra/sets/all-the-isms-blowsutra-epx7,BLOWsutra,"BANJO,BURLESQUE,FOLK,JAZZ","BANJO,BURLESQUE,FOLK,JAZZ",7,7,1614,14,0:22:51,https://i1.sndcdn.com/artworks-qrxklwZQpzKpzPUh-kUGDvA-t500x500.png,L-16,,"[06] All Lame-Isms (Queen of Authentic) - BLOWsutra FOLK,[04] All Lame-Isms (oh boy) 1 - BLOWsutra BURLESQUE"
An American in Paris (Public Domain Lyrics) 🎙️ SHOWsutra Classic Retro Musical REMAKE,https://soundcloud.com/bananasutra/sets/an-american-in-paris-public-domain-lyrics-showsutra-classic-retro-musical-remake,SHOWsutra,"DUB,INDIE,JAZZ","DUB,INDIE,JAZZ",6,6,3569,35,0:20:07,https://i1.sndcdn.com/artworks-dOp2MsRUp5Ta2lVZ-MjIpgA-t500x500.png,L-17,,"""[03] Nice Work If You Can Get It - An American in Paris, Public Domain Lyrics - SHOWsutra Indie JAZZ"",""[04] Embraceable You - An American in Paris, Public Domain Lyrics - SHOWsutra Indie Jazz DUB"",""[05] Tra-La-La - An American in Paris, Public Domain Lyrics - SHOWsutra Indie Jazz DUB"""
Awe Is Mighty (Maybe Even Holy) - GLOWsutra Conscious Indie LoFi Lullaby EPx2,https://soundcloud.com/bananasutra/sets/awe-is-mighty-maybe-even-holy-glowsutra-conscious-indie-lofi-epx2,GLOWsutra,"BLUES,FOLK,INDIE,LOFI,MANTRA","BLUES,FOLK,INDIE,LOFI,MANTRA,PSYCHEDELIC,TRIP HOP",2,2,673,12,0:06:41,https://i1.sndcdn.com/artworks-OV8ZRGizQyraCB7N-C8HWOQ-t500x500.png,L-21,,"[01] Awe Is Mighty (Maybe Even Holy) - GLOWsutra Conscious Indie trip Hop(e) Blues Lullaby LOFI,[02] Awe Is Mighty (Maybe Even Holy) - GLOWsutra Psychedelic Folk Circus Dreamy Drum Indie MANTRA"
Bee the Fool EP x2 : BANJOsutra,https://soundcloud.com/bananasutra/sets/bee-the-fool-ep-x2-honeysutra,SHOWsutra,"BANJO,BLUES,FOLK","BANJO,BLUES,FOLK",2,2,391,5,0:07:16,https://i1.sndcdn.com/artworks-1QKzz4xNQaa8y2oX-Ru7mWg-t500x500.jpg,L-26,,
Bloom Past Doom (Apes Gone Wrong Series) EPx5 - BLOWsutra (Revolt Now)  Grassroots Hope Song,https://soundcloud.com/bananasutra/sets/bloom-past-doom-apes-gone-wrong-series-epx5-blowsutra-revolt-now-grassroots-hope-song,BLOWsutra,"BURLESQUE,FOLK,INDIE,JAZZ","BURLESQUE,CABARET,COUNTRY,FOLK,INDIE,JAZZ,PSYCHEDELIC,SOUL",5,5,3419,37,0:15:41,https://i1.sndcdn.com/artworks-NfNdCTLZ9C9HupPU-ETvEcw-t500x500.png,L-36,,[03] Bloom Past Doom - BLOWsutra (Revolt Now) Cello Circus Chanson Cabaret BURLESQUE
Bo Burnham Gone Bananas 🍌 COVERsutra Vaudeville Indie JAZZ EPx11,https://soundcloud.com/bananasutra/sets/bo-burnham-gone-bananas-coversutra-epx11,,"BLUES,BURLESQUE,DUB,INDIE,JAZZ,LOFI","BLUES,BURLESQUE,DUB,INDIE,JAZZ,LOFI",11,11,4197,46,0:43:15,https://i1.sndcdn.com/artworks-0cRNu3FFXne8uJuk-QwQNJA-t500x500.png,L-37,2026-03-07 23:40,"[10] What's Funny (Bo Burnham Gone Bananas) - COVERsutra Indie Reggae DUB,[05] F*CK (Bo Burnham Gone Bananas) - COVERsutra Candid Piano JAZZ"
CREEPYPASTA (what the hella) ♲ LoFi DUB Edition ♲ SoundCloud is broken REDUX,https://soundcloud.com/bananasutra/sets/creepypasta-what-the-hella-lofi-dub-edition-soundcloud-is-broken-redux,SHOWsutra,"DUB,INDIE,LOFI","DUB,INDIE,LOFI,PSYCHEDELIC,RAGGA",4,4,772,5,0:11:03,https://i1.sndcdn.com/artworks-fcCvHghEuNgLNX4y-dpY9Mg-t500x500.png,L-49,2025-10-21 23:25,
Carnival FOTUS (ctd) EP X3,https://soundcloud.com/bananasutra/sets/carnival-fotus-ctd-ep-x3,SHOWsutra,BURLESQUE,BURLESQUE,3,3,549,6,0:09:27,https://i1.sndcdn.com/artworks-MzAkEow42yD4mCMA-FITGfQ-t500x500.png,L-41,,
Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,GLOWsutra,DUB,"DUB,FADO,FLAMENCO,PSYCHEDELIC,RAGGA",10,10,4684,47,0:36:34,https://i1.sndcdn.com/artworks-HYGREko4IUXdrDm0-LliGgA-t500x500.png,L-51,2025-05-27 13:06,"[01] Creo (la poesia) - Arabesk Flamenco,[04] Creo - Cello Accordion Psychedelic Circus 1,[03] Creo (la poesia) - Contrabass Guitar Classico,[06] Creo - Muse DUBsutra,[02] Creo (la poesia) - Arabesk Fado"
Curious Like A Kiss • FLOWsutra Cheeky Duende EPx11,https://soundcloud.com/bananasutra/sets/curious-like-a-kiss-flowsutra-epx11,FLOWsutra,"BURLESQUE,DUB,INDIE,LOFI","BURLESQUE,DUB,FLAMENCO,GIPSY,INDIE,LOFI",11,11,7873,63,0:34:05,https://i1.sndcdn.com/artworks-zbyI4lbDpbvjrsBi-cszDDA-t500x500.png,L-54,2026-03-11 18:25,"[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,[05] Curious Like A Kiss • FLOWsutra La Poesita Flamenco Duende Dub INDIE,[07] Curious Like A Kiss • FLOWsutra Cheeky Duende Gipsy Fusion LOFI,[10] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI,[02] Curious Like A Kiss • FLOWsutra Oh Boy Piano Waltz BURLESQUE"
Daddy's a Creep ⚞  P3d0 T-Shirts ON SALE ⚟ BLOWsutra EPx4,https://soundcloud.com/bananasutra/sets/daddys-a-creep-p3d0-t-shirts-on-sale-blowsutra-epx4,BLOWsutra,"BLUES,BURLESQUE,JAZZ,LOFI","BLUES,BURLESQUE,JAZZ,LOFI",4,4,780,5,0:10:36,https://i1.sndcdn.com/artworks-fryyTDM2WyR2DKBA-QI4BwQ-t500x500.png,L-56,2025-07-06 22:28,
Do Panic Now ✝ GROWsutra EPx13,https://soundcloud.com/bananasutra/sets/do-panic-now-growsutra-epx13,GROWsutra,"DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI,MANTRA,RAGGA",13,13,2550,18,0:35:43,https://i1.sndcdn.com/artworks-BsO5CMcHbZ0M93kT-isQTpA-t500x500.png,L-61,,[01] DO PANIC NOW - Murica Galaxy Rule Number 1 - Sweet FOLK
Donkeys Years - SHOWsutra Fanana Club Gratitude EPx20,https://soundcloud.com/bananasutra/sets/donkeys-years-showsutra-fanana-club-gratitude-epx20,SHOWsutra,"BURLESQUE,DUB,INDIE,JAZZ,LOFI,ROCK","BURLESQUE,CABARET,DUB,FLAMENCO,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,RAGGA,ROCK",20,20,10796,103,0:59:12,https://i1.sndcdn.com/artworks-09nrbUudNilo3UyQ-Qz1LzA-t500x500.png,L-63,,"Side A [02] Donkeys Years • SHOWsutra Fanana Club Gipsy La Poesita Cabaret Dub INDIE,Side B [18] Donkeys Years • SHOWsutra Fanana Club Gipsy Oh Boy Accordion Circus Waltz BURLESQUE,Side A [06] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI,Side A [09] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI,Side B [17] Donkeys Years • SHOWsutra Fanana Club Psychedelic Gipsy IBYN Cabaret Rock BURLESQUE,Side A [01] Donkeys Years • SHOWsutra Fanana Club Gipsy Flamenco Cabaret Dub INDIE,Side B [13] Donkeys Years • SHOWsutra Fanana Club Gipsy Piano Kitten Cabaret Burlesque JAZZ"
Dressed in (nothing butt) Wonder ★ Exxxplore and Play (EP) x16 Bananas,https://soundcloud.com/bananasutra/sets/dressed-in-nothing-butt-wonder-exxxplore-and-play-ep-x16-bananas,SHOWsutra,"BURLESQUE,DUB,FOLK","BURLESQUE,DUB,FOLK,RAGGA",16,16,3233,35,0:48:15,https://i1.sndcdn.com/artworks-1DyhYd51j78cqPch-AJYylQ-t500x500.png,L-65,2025-04-06 22:50,"[15] Oh My Cha Cha Cha • Accordion BURLESQUEsutra,[01] Dressed in Wonder • psyBLUES BANJOsutra"
Ethical Paradox (Bertrand Undone),https://soundcloud.com/bananasutra/sets/ethical-paradox-bertrand-undone,KNOWsutra,INDIE,INDIE,4,4,774,8,0:13:54,https://i1.sndcdn.com/artworks-e6OYFWuOzXif0Mz7-XAx0EQ-t500x500.jpg,L-116,2024-12-26 10:06,
F-BOMB ⚝ SHOWsutra DUB EPx7,https://soundcloud.com/bananasutra/sets/f-bomb-showsutra-dub-epx7,SHOWsutra,"BURLESQUE,DUB,INDIE","BURLESQUE,DUB,GIPSY,INDIE",7,7,1185,5,0:21:56,https://i1.sndcdn.com/artworks-MaDI6oRlKnS475ml-wUwvOA-t500x500.png,L-75,2025-07-02 21:47,
"Freee, La Fille • French SHOWsutra Psychedelic EPx10",https://soundcloud.com/bananasutra/sets/freee-la-fille-french-showsutra-psychedelic-epx10,SHOWsutra,"BURLESQUE,DUB,LOFI","BURLESQUE,DUB,HIP HOP,LOFI,PSYCHEDELIC,RAGGA",10,10,6698,53,0:30:12,https://i1.sndcdn.com/artworks-RJT0le0yFOpGmfuI-gfY2hw-t500x500.png,L-84,,
Glitter on a Turd ❯ GROWsutra Banana Cabaret EPx5,https://soundcloud.com/bananasutra/sets/glitter-on-a-turd-epx5,GROWsutra,"BURLESQUE,INDIE","BURLESQUE,CABARET,INDIE",5,5,2491,25,0:14:49,https://i1.sndcdn.com/artworks-XYwpBnKZkAc8nA2R-sfypIw-t500x500.png,L-89,2025-05-23 11:53,"[03] Glitter and Guts - Arabesk Indie JAZZsutra,[01] Glitter and Guts - Circus BURLESQUEsutra,[05] Glitter and Guts - Bass Revolution LOFIsutra,[04] Glitter and Guts - oh lordy DUBsutra"
Grifters • BLOWsutra (Apes Gone Wrong) EPx14,https://soundcloud.com/bananasutra/sets/grifters-blowsutra-epx14,BLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BANJO,BLUES,BURLESQUE,COUNTRY,DUB,FADO,FLAMENCO,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",14,14,2933,26,0:43:26,https://i1.sndcdn.com/artworks-iPtXxjIVQyjzpElZ-rzZZyw-t500x500.png,L-90,,[08] Grifters • BLOWsutra Psychedelic Poetry Folk the Bridge DUB
Hard Core (Questions that Matter) X5,https://soundcloud.com/bananasutra/sets/hard-core-x5,KNOWsutra,BURLESQUE,BURLESQUE,5,5,4657,44,0:15:20,https://i1.sndcdn.com/artworks-TawBy2TG82lsrzx3-SEV7yw-t500x500.png,L-93,,"#5 Hard Core : Honey BLUESutra,#4 Hard Core : Burlesque Honeysutra,#1 Hard Core : Honey JAZZsutra"
HashtagWHY (to be ctd...),https://soundcloud.com/bananasutra/sets/hashtagwhy-to-be-ctd,KNOWsutra,ROCK,PUNK ROCK,2,2,529,5,0:06:23,https://i1.sndcdn.com/artworks-0LTSLaDkEUo21nzx-OHpjRw-t500x500.jpg,L-94,,
"Hey, You ✖ EPx8 ✖ BLOWsutra Indie Punk ROCK",https://soundcloud.com/bananasutra/sets/hey-you-blowsutra-jazz-punk-rock,BLOWsutra,"BURLESQUE,INDIE,ROCK","BURLESQUE,INDIE,PUNK,ROCK",7,7,1468,8,0:13:47,https://i1.sndcdn.com/artworks-8zXPkONAqcbxOwwP-p3Wifg-t500x500.png,L-98,,
Hope is So Do-Do-Dope 🎪🦤 SHOWsutra Surreal Soul Circus EPx9,https://soundcloud.com/bananasutra/sets/hope-is-so-do-do-dope-showsutra-surreal-soul-circus-epx9,SHOWsutra,"BURLESQUE,INDIE,ROCK","BURLESQUE,GIPSY,INDIE,PSYCHEDELIC,ROCK,SOUL",9,9,1365,9,0:32:05,https://i1.sndcdn.com/artworks-6nsPwxZLywLDp58z-pvh8Pw-t500x500.png,L-104,2025-09-24 18:31,
"How to Help a Bible Bro Grow Up, In the name of Religious Freedom",https://soundcloud.com/bananasutra/sets/how-to-help-a-bible-bro-grow-up-in-the-name-of-religious-freedom,GROWsutra,"DUB,FOLK,INDIE","DUB,FOLK,INDIE",7,7,1744,16,0:20:34,https://i1.sndcdn.com/artworks-iut6y3WtyieWGgpN-uNGjiA-t500x500.png,L-222,2025-04-13 18:49,
I Ain't No Christian (No Holy Fool) ♥ EPx4 VOL.02,https://soundcloud.com/bananasutra/sets/i-aint-no-christian-no-holy-fool-epx4-vol02,SHOWsutra,"BLUES,BURLESQUE,FOLK,INDIE,ROCK","BLUES,BURLESQUE,FOLK,INDIE,ROCK,SOUL",4,4,733,8,0:11:49,https://i1.sndcdn.com/artworks-FXu0T1aNuzRuPyMB-olhCZA-t500x500.png,L-109,,
"I Did the Math, and Everything is Stupid • SHOWsutra Snoopy Fanana Club EPx11",https://soundcloud.com/bananasutra/sets/i-did-the-math-and-everything-is-stupid-showsutra-snoopy-fanana-club-epx11,SHOWsutra,"BURLESQUE,DUB,INDIE,JAZZ,ROCK","BURLESQUE,DUB,GIPSY,INDIE,JAZZ,PSYCHEDELIC,PUNK,ROCK",11,11,10127,100,0:40:34,https://i1.sndcdn.com/artworks-MzZS6UnLWFjCH0yw-Ud0ziA-t500x500.png,L-110,,
If We Had But(t) The Truth ☲ Easterican Profanities EPx5 ☲ QUACKsutra,https://soundcloud.com/bananasutra/sets/if-we-had-butt-the-truth-easterican-profanities-epx5-quacksutra,BLOWsutra,BLUES,BLUES,5,5,1606,18,0:16:02,https://i1.sndcdn.com/artworks-YXoYMbXvm3ILHBz6-ixlblg-t500x500.png,L-114,2025-05-27 15:41,"[03] If We Had But(t) The Truth (Not The Quack) (low) - Drum INDIEsutra,[04] If We Had But(t) The Truth (Not The Quack) - Blues FOLKsutra"
Ironic Moronic Eugenics ☤ What Happens When KNOWsutra & BLOWsutra Make a Baby,https://soundcloud.com/bananasutra/sets/ironic-moronic-eugenics-what-happens-when-knowsutra-blowsutra-make-a-baby,KNOWsutra,"BANJO,BLUES,DUB,FOLK,ROCK","BANJO,BLUES,DUB,FOLK,PSYCHEDELIC,PUNK,ROCK",8,8,1664,15,0:27:43,https://i1.sndcdn.com/artworks-N9z3Fy63NDAYopf0-Ffs1iA-t500x500.png,L-115,,[04] Ironic Moronic Eugenics • BLOWsutra Psychedelic Banjo Psybass Bluegrass BLUES
Kindness - Psychedelic INDIEsutra,https://soundcloud.com/bananasutra/sets/kindness-psychedelic-indiesutra,KNOWsutra,INDIE,PSYCHEDELIC,2,2,306,3,0:04:22,https://i1.sndcdn.com/artworks-60rWtzt0Ur5yDsl8-lcLgjQ-t500x500.jpg,L-126,,
Kindness Matters - Human Life Soundtrack EP,https://soundcloud.com/bananasutra/sets/kindness-matters-human-life-soundtrackl,KNOWsutra,INDIE,INDIE,5,5,1454,10,0:18:08,https://i1.sndcdn.com/artworks-qsLSixra831RrldW-lEhsdw-t500x500.jpg,L-126,,Kindness - JAZZsutra
Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) EPx16,https://soundcloud.com/bananasutra/sets/kiss-a-pulse-glowsutra-epx16,GLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,BURLESQUE,CABARET,DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,SOUL",16,16,14998,176,0:45:33,https://i1.sndcdn.com/artworks-FsS9zAJyonxRU7Rm-RHZvfQ-t500x500.png,L-129,,"[08] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Folk Bridges the DUB,[15] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Destiny Banjo Soul BLUES,[14] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Indie Cello Cabaret BURLESQUE,[04] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Indie Gipsy Fusion LOFI,[16] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Destiny Banjo Soul BLUES,[09] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Folk Bridges the DUB,[06] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Folk Bridges the DUB,[07] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Psychedelic Folk Bridges the DUB,[03] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Indie Gipsy Fusion LOFI,[01] Kiss A Pulse • GLOWsutra (Lucille Clifton Poetry) Ethically Gipsy JAZZ"
L'Embobinage (d'après Carl Sagan) • French GROWsutra EPx17,https://soundcloud.com/bananasutra/sets/lembobinage-dapres-carl-sagan-french-growsutra-epx17,GROWsutra,"BURLESQUE,DUB,INDIE,JAZZ","BURLESQUE,DUB,FLAMENCO,INDIE,JAZZ",17,17,11576,114,0:50:14,https://i1.sndcdn.com/artworks-CtDeRlGcQzG1ofC3-5Y1m0w-t500x500.png,L-131,2025-09-29 21:24,"[14] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace PsyAccordion POP BURLESQUE 3 INDIE,[03] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace PsyAccordion CelLOFI INDIE,[09] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace Hypnotic Tango Jazz INDIE,[13] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace Miss Cheeky DUB,[02] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace CelLOFI,[05] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace Tzigane Fusion INDIE,[11] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace La Poesita Flamenco INDIE DUB,[12] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace Miss Cheeky DUB,[01] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace CelLOFI,[15] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace PsyAccordion POP BURLESQUE INDIE"
Le Bal Des Salauds - French BLOWsutra Indie Gipsy Burlesque EPx9,https://soundcloud.com/bananasutra/sets/le-bal-des-salauds-french-blowsutra-indie-gipsy-burlesque-epx9,BLOWsutra,"BURLESQUE,FOLK,INDIE,LOFI,MANTRA","BURLESQUE,FOLK,GIPSY,INDIE,LOFI,MANTRA",9,9,8495,88,0:35:32,https://i1.sndcdn.com/artworks-y8HtxewGKAQtoPJZ-3ZbprQ-t500x500.png,L-134,,"[07] Le Bal Des Salauds • French BLOWsutra Gipsy Accordion' Indie Folk BURLESQUE,[08] Le Bal Des Salauds • French BLOWsutra Tzigane World Indie LOFI,[03] Le Bal Des Salauds • French BLOWsutra PBGal Chanson BURLESQUE,[04] Le Bal Des Salauds • French BLOWsutra Oh Boy Accordion Circus BURLESQUE,[02] Le Bal Des Salauds • French BLOWsutra Gipsy LoFi Chanson INDIE,[01] Le Bal Des Salauds • French BLOWsutra Oh My Oh Why Cello Circus INDIE"
Let’s Do It (Let's Fall in Love) EP • Public Domain Lyrics • JAZZsutra,https://soundcloud.com/bananasutra/sets/lets-do-it-lets-fall-in-love-ep-public-domain-lyrics-jazzsutra,FLOWsutra,JAZZ,"JAZZ,PSYCHEDELIC",4,4,1026,15,0:13:04,https://i1.sndcdn.com/artworks-eBfjOLCOGCrYzDzL-qn290w-t500x500.jpg,L-140,2025-01-19 23:44,"Let’s Do It • Public Domain Lyrics • JAZZsutra 1,Let’s Do It • Public Domain Lyrics • JAZZsutra 2,Let’s Do It • Public Domain Lyrics • JAZZsutra 3"
"MAKA MAKA EPx7 ⭐︎ MAxA Series, Vol. 4",https://soundcloud.com/bananasutra/sets/maka-maka-epx7-maxa-series-vol-4,BLOWsutra,FOLK,"COUNTRY,FOLK",7,7,2097,14,0:18:59,https://i1.sndcdn.com/artworks-9mKo23b9tXJzWs5t-yMjheA-t500x500.png,L-150,,
"MAWA MAWA EPx2 (if Soundcloud allows) ⭐︎ MAxA Series, Vol. 2",https://soundcloud.com/bananasutra/sets/mawa-mawa-epx2-maxa-series-vol-2,GROWsutra,LOFI,LOFI,2,2,455,3,0:07:03,https://i1.sndcdn.com/artworks-ohldLp0ezWMHuexZ-Z1TUbg-t500x500.png,L-158,,
Men-Oh-Pause 🩸 KNOWsutra EPx14,https://soundcloud.com/bananasutra/sets/men-oh-pause-knowsutra-epx14,KNOWsutra,"BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BLUES,BURLESQUE,DUB,FADO,FOLK,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,RAGGA,ROCK",14,14,4272,47,0:52:56,https://i1.sndcdn.com/artworks-CwrH2fJ04mrnXKyD-lpasyg-t500x500.png,L-159,2025-09-16 11:10,"[13] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE,[14] Men-Oh-Pause • GROWsutra I Burlesque You Not Psychedelic Punk ROCK,[05] Men-Oh-Pause • GROWsutra She Wanna Know Fusion Jazz CelLOFI INDIE,[08] Men-Oh-Pause • GROWsutra Dem Sed Ragga DUB,[04] Men-Oh-Pause • GROWsutra She Wanna Know Fusion Jazz CelLOFI INDIE,[12] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE"
Muddy Waters EP,https://soundcloud.com/bananasutra/sets/muddy-waters-ep,KNOWsutra,LOFI,LOFI,3,3,2439,35,0:10:06,https://i1.sndcdn.com/artworks-nMqZKsyaPrkeqrcw-6Z1nNw-t500x500.jpg,L-165,2024-10-22 18:43,Nietzsche’s Gift V.3 • LOFI Jazzz • sutraKNOW
My Quest • EPx6 Vol. 2 • GLOWsutra Jacques Brel Dream,https://soundcloud.com/bananasutra/sets/my-quest-glowsutra-jacques-brel-epx7,GLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,INDIE,JAZZ,ROCK","BANJO,BLUES,BURLESQUE,DUB,INDIE,JAZZ,PSYCHEDELIC,ROCK,TRIP HOP",6,6,2796,18,0:16:43,https://i1.sndcdn.com/artworks-RvPg90tJzDpSlPKh-ns1cUw-t500x500.png,L-163,2026-03-15 16:44,"[04] My Quest • To dream an impossible dream with Jacques Brel • GLOWsutra Psychedelic Muse DUB,[01] My Quest • To dream an impossible dream • GLOWsutra Psychedelic Cello Lullaby INDIE"
Nietzsche's Gift (They Muddy the Water to Make it Look Deep) - KNOWsutra EPx13 Vol. 5,https://soundcloud.com/bananasutra/sets/nietzsches-gift-they-muddy-the-water-to-make-it-look-deep-knowsutra-epx13-vol-5,KNOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI",13,13,2615,26,0:42:09,https://i1.sndcdn.com/artworks-LHMRQArJDO3UAyuX-tkyzjg-t500x500.png,L-165,2025-09-04 19:56,[13] They Muddy the Water • Nietzsche's Gift • KNOWsutra Drum LOFI
"No Fear, My Dear ❢ BLOWsutra Revolution Ring Jazz EPx19",https://soundcloud.com/bananasutra/sets/no-fear-my-dear-blowsutra-revolution-ring-jazz-epx19,BLOWsutra,"BLUES,FOLK,INDIE,JAZZ,LOFI","BLUES,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC",19,19,14398,145,1:15:40,https://i1.sndcdn.com/artworks-ecBWNrgF4umdHgXR-yDUv4A-t500x500.png,L-166,,
"Oh, Martine ❃ French GLOW+BOWsutra ❃ Side A+B EPx28",https://soundcloud.com/bananasutra/sets/oh-martine-french-glowbowsutra-side-ab-epx28,BOWsutra,"BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BLUES,BURLESQUE,DUB,FADO,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,ROCK",28,28,11217,101,1:03:00,https://i1.sndcdn.com/artworks-PhV4HcOuFKRdx4bD-cO41eQ-t500x500.png,L-173,,
One Percent Rising • GROWsutra (Dare to Care) Psychedelic Indie EPx6,https://soundcloud.com/bananasutra/sets/one-percent-rising-growsutra-dare-to-care-epx6,GROWsutra,"INDIE,LOFI,ROCK","GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",6,6,1314,15,0:17:03,https://i1.sndcdn.com/artworks-kgjEyPp1tNR5wzhb-SWAbWQ-t500x500.png,L-175,2026-02-24 20:27,[04] One Percent Rising • GROWsutra (Dare to Care) Psychedelic Indie Gipsy Hip Hop Fusion LOFI
"Oy, We Care 🦆 QUACKsutra Psychedelic Punk Rock Mantra EPx4",https://soundcloud.com/bananasutra/sets/oy-we-care-quacksutra-psychedelic-punk-rock-mantra-epx4,BLOWsutra,"BURLESQUE,FOLK,MANTRA,ROCK","BURLESQUE,FOLK,MANTRA,PSYCHEDELIC,PUNK,ROCK",4,4,1596,9,0:08:44,https://i1.sndcdn.com/artworks-Jej1tzscsQG6oWg9-XF2L3Q-t500x500.png,L-180,,
Peace Matters More (The Only Wish Worth Making) 🪽 GROWsutra Birthday Wish Song,https://soundcloud.com/bananasutra/sets/peace-matters-more-the-only-wish-worth-making-growsutra-birthday-wish-song,GROWsutra,"BURLESQUE,DUB,INDIE,JAZZ","BURLESQUE,DUB,GIPSY,INDIE,JAZZ",7,7,8466,78,0:31:58,https://i1.sndcdn.com/artworks-E8wykXuhdIZsTYC5-7gZGHQ-t500x500.png,L-182,,"[05] Peace Matters More - GROWsutra Gipsy DUB JAZZ,[04] Peace Matters More - GROWsutra Gipsy Circus BURLESQUE,[07] Peace Matters More - GROWsutra Gipsy Hop DUB,[01] Peace Matters More - GROWsutra Gipsy psyCello INDIE,[02] Peace Matters More - GROWsutra Gipsy Burlesque INDIE"
