ep_title,ep_url,LIKE RATE,LIKES per TRACK,total_plays,total_likes,duration_total,sutra,genres,genres_full,track_count,ep_total_tracks,artwork_url,created_at,playlist_names_clean,TRACKs,Auto ID,EP G-ID,lyrics_id
Trust No One EP x3 VOL.1 ☆ BLOWsutra Alternative Indie ROCK,https://soundcloud.com/bananasutra/sets/trust-no-one-ep-x3-vol1-blowsutra-alternative-indie-rock,1.281%,4.0%,937,12,6:33,BLOWsutra,"INDIE,JAZZ,ROCK","INDIE,JAZZ,ROCK",3,3,https://i1.sndcdn.com/artworks-zo2LcEgQQvZyFMXS-Hip2cg-t500x500.png,,"BLOWsutra,BLOWsutra : EGO (gone loco),INDIEsutra,ROCKsutra","[2] Trust no one - BLOWsutra Udio ROCK,[1] Trust no one - BLOWsutra Suno JAZZ",200,G-200,L-270
RUN (now · if you can),https://soundcloud.com/bananasutra/sets/run-now-if-you-can,0.876%,3.8%,9592,84,1:17:34,BLOWsutra,"BLUES,DUB,FOLK","BLUES,DUB,FOLK",22,22,https://i1.sndcdn.com/artworks-5ysLQg1Z7QHERkaa-XU5K0Q-t500x500.jpg,,"BLOWsutra : REVOLT (now),BLUESsutra,FOLKsutra","RUN v5 (2) [ordo duende amoris],RUN v2 - Duende Amoris FOLK,RUN V3 - Destiny BLUES (high),RUN v4 (2) [ordo Duende amoris],RUN v1 - cello mama,RUN v2 - Muse DUB,RUN v3  - Muse DUB (low),RUN v4 - WSWHFN DUB",155,G-155,L-210
Ain't Doing Bad Doing Nothing ⭐︎ Public Domain Vol. 02 EPx10 ⭐︎ FLOWsutra Wet JAZZ,https://soundcloud.com/bananasutra/sets/aint-doing-bad-doing-nothing-public-domain-vol-02-epx10-flowsutra-wet-jazz,0.989%,3.8%,3844,38,29:52,FLOWsutra,"BLUES,BURLESQUE,JAZZ","BLUES,BURLESQUE,JAZZ",10,10,https://i1.sndcdn.com/artworks-ywHf0D0qFVueq62i-1G6SmQ-t500x500.png,,"BURLESQUEsutra,FLOWsutra where time is space,JAZZsutra","[01] Ain't Doing Bad Doing Nothing ⭐︎ Public Domain Lyrics Fun ⭐︎ FLOWsutra Wet JAZZ,[08] Ain't Doing Bad Doing Nothing ⭐︎ Public Domain Lyrics Fun ⭐︎ FLOWsutra Wet BURLESQUE,[07] Ain't Doing Bad Doing Nothing ⭐︎ Public Domain Lyrics Fun ⭐︎ FLOWsutra Wet JAZZ",7,G-7,L-14
Let’s Do It (Let's Fall in Love) EP • Public Domain Lyrics • JAZZsutra,https://soundcloud.com/bananasutra/sets/lets-do-it-lets-fall-in-love-ep-public-domain-lyrics-jazzsutra,1.462%,3.8%,1026,15,13:04,FLOWsutra,JAZZ,"JAZZ,PSYCHEDELIC",4,4,https://i1.sndcdn.com/artworks-eBfjOLCOGCrYzDzL-qn290w-t500x500.jpg,2025-01-19 23:44,"FLOWsutra : WET (my friend),FLOWsutra where time is space,JAZZsutra","Let’s Do It • Public Domain Lyrics • JAZZsutra 1,Let’s Do It • Public Domain Lyrics • JAZZsutra 2,Let’s Do It • Public Domain Lyrics • JAZZsutra 3",101,G-101,L-140
Some Songs Are More Fun Than Others EP x8 ∞,https://soundcloud.com/bananasutra/sets/some-songs-are-more-fun-than-others-ep,1.645%,3.8%,1824,30,23:33,SHOWsutra,JAZZ,JAZZ,8,8,https://i1.sndcdn.com/artworks-nykdkPQFrFTjZX28-gv5jEA-t500x500.jpg,,"BURLESQUEsutra,DUBsutra,JAZZsutra,SHOWsutra : FANANA Club,SHOWsutra where bananas play","Some Songs Are More JAZZ Than Others : JAZZsutra,Some Songs Are More POOH Than Others : DUBsutra,Some Songs Are More WOMP Than Others : CIRCUSsutra",171,G-171,L-229
Fluye (como el mar) FLOWsutra,https://soundcloud.com/bananasutra/sets/fluye-como-el-mar-flowsutra,0.975%,3.7%,4207,41,30:53,FLOWsutra,"DUB,INDIE","DUB,FADO,INDIE,RAGGA",11,11,https://i1.sndcdn.com/artworks-JJ4nzGR7Kbx7XkxH-xkazNQ-t500x500.png,2025-05-19 11:17,"DUBsutra,FLOWsutra : FLY (like water),INDIEsutra","[07] Fluye • Miss Cheeky DUB (1),[05] Fluye • Queen (of Authentic) DUB (1),[09] Fluye • Muse Prima DUB (1),[06] Fluye • Queen (of Authentic) DUB (2),[11] Fluye • Feel Di (Ragga) Riddim DUB,[01] Fluye • Oh My (Socrates) Cello INDIE,[08] Fluye • Miss Cheeky DUB (2)",54,G-54,L-77
La Poesia Importa ♕ EPx7 VOL.01 ♕ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/la-poesia-importa-epx7-vol01-bananasutra-en-espanol,1.040%,3.7%,2501,26,22:29,GLOWsutra,LOFI,"FADO,LOFI",7,7,https://i1.sndcdn.com/artworks-DQAHMhBcDTcoVFfl-BTKWAA-t500x500.png,2025-05-27 13:16,"DUBsutra,GLOWsutra : POET(ry),GLOWsutra where gratitude feeds,JAZZsutra,WORLDsutra : SPAN(k)ish","[06] La Poesia Importa 2 (low) - Psy JAZZsutra,[03] La Poesia Importa - Oh Lordy DUBsutra",98,G-98,L-133
Wet (Prickly) Peaches vol.2,https://soundcloud.com/bananasutra/sets/wet-prickly-peaches-vol2,1.595%,3.7%,2069,33,27:28,FLOWsutra,BLUES,BLUES,9,9,https://i1.sndcdn.com/artworks-y6GNuYSUFwSvEtI4-VH6lnQ-t500x500.jpg,2025-02-08 23:13,"BANJOsutra,BLUESsutra,FLOWsutra : WET (my friend),SHOWsutra where bananas play",Wet Peaches • Blues BANJOsutra,211,G-211,L-285
Oh · Martine ❃ French GLOW+BOWsutra ❃ Side A+B EPx28,https://soundcloud.com/bananasutra/sets/oh-martine-french-glowbowsutra-side-ab-epx28,0.900%,3.6%,11217,101,1:03:00,BOWsutra,"BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BLUES,BURLESQUE,DUB,FADO,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,ROCK",28,28,https://i1.sndcdn.com/artworks-PhV4HcOuFKRdx4bD-cO41eQ-t500x500.png,,"BOWsutra : DEATH (is nothing),BOWsutra the last of 7 sutras · it's divine <3,BURLESQUEsutra,INDIEsutra,JAZZsutra,OUI OUI : Pardon (my French)","Side B [08] Oh Martine • BOWsutra Gipsy World LoFi Fusion INDIE,Side A [15] Oh Martine • BOWsutra La Poesita Fado World Duende INDIE,Side A [12] Oh Martine • BOWsutra La Poesita Fado World Duende INDIE,Side A [13] Oh Martine • BOWsutra La Poesita Fado World Duende INDIE,Side A [08] Oh Martine • BOWsutra French Psychedelic Cello Indie JAZZ,Side A [03] Oh Martine • BOWsutra Cheeky Piano Bar Kittens BURLESQUE,Side A [04] Oh Martine • BOWsutra Cheeky Piano Bar Kittens BURLESQUE,Side A [07] Oh Martine • BOWsutra French Psychedelic Cello Indie JAZZ",126,G-126,L-173
If We Had But(t) The Truth ☲ Easterican Profanities EPx5 ☲ QUACKsutra,https://soundcloud.com/bananasutra/sets/if-we-had-butt-the-truth-easterican-profanities-epx5-quacksutra,1.121%,3.6%,1606,18,16:02,BLOWsutra,BLUES,BLUES,5,5,https://i1.sndcdn.com/artworks-YXoYMbXvm3ILHBz6-ixlblg-t500x500.png,2025-05-27 15:41,"BLOWsutra : APES (gone wrong),BLUESsutra,FOLKsutra,INDIEsutra,QUACKsutra where we sing FU","[03] If We Had But(t) The Truth (Not The Quack) (low) - Drum INDIEsutra,[04] If We Had But(t) The Truth (Not The Quack) - Blues FOLKsutra",82,G-82,L-114
BANANA ALLELUIA ♾ EPx5 ♾ KNOWsutra BURLESQUE,https://soundcloud.com/bananasutra/sets/banana-alleluia-epx5-knowsutra-burlesque,1.622%,3.6%,1110,18,16:20,KNOWsutra,"BANJO,BURLESQUE,FOLK","BANJO,BURLESQUE,CABARET,FOLK",5,5,https://i1.sndcdn.com/artworks-ygtp0Bp5Ccu1zSfd-ysCUOA-t500x500.png,,"BURLESQUEsutra,SHOWsutra : B.J. (is for Banana Jesters)","[01] BANANA ALLELUIA — KNOWsutra Folk Waltz Ballad BURLESQUE,[03] BANANA ALLELUIA — KNOWsutra Banjo Waltz Bounce BURLESQUE",13,G-13,L-22
Read Me Harder (BB is for Banned Books) ☆ SHOWsutra Side A+B EPx19,https://soundcloud.com/bananasutra/sets/read-me-harder-bb-is-for-banned-books-showsutra-side-ab-epx19,0.695%,3.5%,9646,67,1:02:22,SHOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BANJO,BLUES,BURLESQUE,COUNTRY,DUB,FOLK,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,ROCK",19,19,https://i1.sndcdn.com/artworks-AsBdOuYSmx4CVzKs-Y8zKhQ-t500x500.png,,"BLOWsutra : CENSOR(ed),BLUESsutra,BURLESQUEsutra,DUBsutra,SHOWsutra where bananas play","Side B [10] READ ME HARDER (BB for Banned Books) - SHOWsutra She Wanna Know Jazzy LoFi Indie DUB,Side B [04] READ ME HARDER (BB for Banned Books) - SHOWsutra Psychedelic Destiny Banjo BLUES,Side A [06] READ ME HARDER (BB is for Banned Books) - SHOWsutra Gypsy Hip Hop Rebellion BURLESQUE,Side A [03] BB is for Banned Books - SHOWsutra Gypsy Hip Hop Fusion BURLESQUE,Side A [05] READ ME HARDER (BB is for Banned Books) - SHOWsutra Gypsy Hip Hop Rebellion BURLESQUE",150,G-150,L-203
SynthemaSutra ♆ SHOWsutra Banana EPx8,https://soundcloud.com/bananasutra/sets/synthemasutra-showsutra-banana-epx8,1.080%,3.5%,2593,28,34:03,SHOWsutra,"BURLESQUE,DUB,INDIE,LOFI,ROCK","BURLESQUE,DUB,FLAMENCO,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK,SOUL",8,8,https://i1.sndcdn.com/artworks-yoEMRKS82rZVyqki-15yXGg-t500x500.png,,"DUBsutra,LOFIsutra,ROCKsutra,SHOWsutra : B.J. (is for Banana Jesters),SHOWsutra where bananas play","[02] Synthema Sutras - SHOWsutra Banana Tzigane Conscious Soul Fusion Indie LOFI,[08] Synthema Sutras - SHOWsutra Banana Psychedelic Burlesque Indie Punk ROCK,[04] Synthema Sutras - SHOWsutra Banana Jazzy Bass Indie Cello Fusion DUB",178,G-178,L-237
EGO's Masquerade • EPx4 • BLOWsutra Tzigane Trip Hop Lo-Fi INDIE,https://soundcloud.com/bananasutra/sets/egos-masquerade-epx4-tzigane-trip-hop-lo-fi-indie,1.707%,3.5%,820,14,19:03,BLOWsutra,"INDIE,LOFI","INDIE,LOFI,TRIP HOP",4,4,https://i1.sndcdn.com/artworks-JnuEvmR6UOwtbaIM-AYNThw-t500x500.png,,"BLOWsutra,BLOWsutra : EGO (gone loco),MANTRAsutra",[02] EGO's masquerade • Tzigane Trip Hop Lo-Fi INDIE,47,G-47,L-69
Sidération - The Sky Stood Still - EPx6 VOL. 2 of 4,https://soundcloud.com/bananasutra/sets/sideration-the-sky-stood-still-epx6-vol-2-of-4,1.039%,3.5%,2022,21,18:19,BLOWsutra,JAZZ,JAZZ,6,6,https://i1.sndcdn.com/artworks-gwDy1gyG7fsttlqv-odJ2KA-t500x500.png,,"BLOWsutra,BLOWsutra : REVOLT (now),BLUESsutra,BURLESQUEsutra,Playlist Sidération Gone Bananas x29,QUACKsutra where we sing FU","[03] Sidération - The Sky Stood Still 4 - Revolution BLUESsutra,[02] Sidération - The Sky Stood Still 2 - Revolution JAZZ BURLESQUEsutra,[05] Sidération - The Sky Stood Still 5 - Revolution FOLKsutra",165,G-165,L-224
Relative Steve - KNOWsutra Hip de la HoP EPx2 Bass Interlude,https://soundcloud.com/bananasutra/sets/relative-steve-knowsutra-hip-de-la-hop-epx2-bass-interlude,1.934%,3.5%,362,7,3:54,KNOWsutra,LOFI,"LOFI,HIP HOP",2,2,https://i1.sndcdn.com/artworks-lhsvkiQu3Jgy5T0S-iRyHyQ-t500x500.png,,,,152,G-152,L-206
Make Amurica Gulag Again ☭ BLOWsutra DUB EPx25,https://soundcloud.com/bananasutra/sets/make-amurica-gulag-again-blowsutra-dub-epx25,1.040%,3.5%,8362,87,1:19:51,BLOWsutra,"DUB,FOLK,INDIE,LOFI","DUB,FOLK,GIPSY,INDIE,LOFI,RAGGA",25,25,https://i1.sndcdn.com/artworks-EtyWMtEaw4pyLtcc-MBCl2Q-t500x500.png,,"BLOWsutra,BLOWsutra : MAxA Series,DUBsutra,FOTUS CIRCUS Playlist An American Freaks Show,QUACKsutra where we sing FU","B [07] Make America Gulag Again • Tzigane Fusion DUB,B [09] Make America Gulag Again • Tzigane Fusion DUB,A [15] Make America Gulag Again • Di Riddim Ragga DUB,A [14] Make America Gulag Again • Di Riddim Ragga DUB,A [08] Make America Gulag Again • Muse DUB,A [06] Make America Gulag Again • Bruh Ragga DUB,A [12] Make America Gulag Again • Ragga Lala DUB",106,G-106,L-151
Tune in the Tender ☲ #GROWsutra EPx9,https://soundcloud.com/bananasutra/sets/tune-in-the-tender-growsutra-epx9,1.090%,3.4%,2843,31,36:05,GROWsutra,"DUB,INDIE,LOFI","DUB,INDIE,LOFI",9,9,https://i1.sndcdn.com/artworks-ayo6PDrn2o8EClWe-wyHddg-t500x500.png,,"BLUESsutra,DUBsutra,GLOWsutra : RAINBOWS (in my clouds),GLOWsutra where gratitude feeds,INDIEsutra,JAZZsutra","[06] Tune in the Tender • Jazzy DUBsutra,[02] Tune in the Tender • LOFI JAZZsutra,[07] Tune in the Tender • Cello INDIEsutra,[01] Tune in the Tender • LOFI BLUESsutra",202,G-202,L-273
Stymy Stymy Yuck : A Story of Old Bastards - EPx5 VOL.1 - DUBsutra,https://soundcloud.com/bananasutra/sets/stymy-stymy-yuck-a-story-of-old-bastards-epx5-vol1-dubsutra,1.329%,3.4%,1279,17,15:19,BLOWsutra,"DUB,LOFI","DUB,LOFI",5,5,https://i1.sndcdn.com/artworks-Mec8nBlPvyM8XXLn-dyCagw-t500x500.jpg,,"DUBsutra,KNOWsutra where questions matter,LOFIsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU","[5] stymy stymy yuck • Arabesk DUB,[2] stymy stymy yuck • muse DUB",176,G-176,L-234
Men-Oh-Pause 🩸 KNOWsutra EPx14,https://soundcloud.com/bananasutra/sets/men-oh-pause-knowsutra-epx14,1.100%,3.4%,4272,47,52:56,KNOWsutra,"BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BLUES,BURLESQUE,DUB,FADO,FOLK,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,RAGGA,ROCK",14,14,https://i1.sndcdn.com/artworks-CwrH2fJ04mrnXKyD-lpasyg-t500x500.png,2025-09-16 11:10,"BLOWsutra : CENSOR(ed),BURLESQUEsutra,DUBsutra,GROWsutra where we be brave,INDIEsutra,KNOWsutra : but(t) WHY,KNOWsutra where questions matter,ROCKsutra","[13] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE,[14] Men-Oh-Pause • GROWsutra I Burlesque You Not Psychedelic Punk ROCK,[05] Men-Oh-Pause • GROWsutra She Wanna Know Fusion Jazz CelLOFI INDIE,[08] Men-Oh-Pause • GROWsutra Dem Sed Ragga DUB,[04] Men-Oh-Pause • GROWsutra She Wanna Know Fusion Jazz CelLOFI INDIE,[12] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE",116,G-116,L-159
Double Standards EPx3 VOL. 1 • BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/double-standards-epx3-burlesquesutra,1.642%,3.3%,609,10,9:59,GROWsutra,BURLESQUE,BURLESQUE,3,3,https://i1.sndcdn.com/artworks-EbCkPt5OXsQDVEWJ-qwqVYw-t500x500.jpg,,"BLOWsutra : APES (gone wrong),DUBsutra,KNOWsutra where questions matter",Double (decking) Standards VOL. 1 • DUBsutra,40,G-40,L-64
Sutra of Immanence - FLOWsutra Dog Poetry - Jazz & Dub EPx3,https://soundcloud.com/bananasutra/sets/sutra-of-immanence-flowsutra-dog-poetry-jazz-dub-epx3,1.751%,3.3%,571,10,8:18,FLOWsutra,"DUB,JAZZ","DUB,JAZZ",3,3,https://i1.sndcdn.com/artworks-NVoSzyd2p5Cnj9Qz-g4JRiQ-t500x500.png,2025-06-06 12:12,,,177,G-177,L-236
Hold the Mic · Babe  EP X7 | Soul Prayer Lullabies,https://soundcloud.com/bananasutra/sets/hold-the-mic-babe-soul,0.452%,3.3%,5083,23,19:47,GROWsutra,"BLUES,FOLK,MANTRA",SOUL,7,7,https://i1.sndcdn.com/artworks-ZzVNwSHzbhNq9mzn-vHyL4w-t500x500.png,,"BANJOsutra,DUBsutra,GROWsutra : KIND(ness),GROWsutra where we be brave","""#1 Hold the Mic, Babe ☰ BANJOsutra Vocal Hug"",""#3 Hold the Mic, Babe ☰ BANJOsutra Hug for Ya, Babe"",""#2 Hold the Mic, Babe ☰ DUBsutra Vocal Hug""",74,G-74,L-102
But(t) How you Kids Learn Now? EPx9 VOL. 01,https://soundcloud.com/bananasutra/sets/butt-how-you-kids-learn-now-epx9-vol-01,1.486%,3.2%,1951,29,30:18,KNOWsutra,"FOLK,INDIE,JAZZ","FOLK,INDIE,JAZZ",9,9,https://i1.sndcdn.com/artworks-s7JwXEm6wQmnuT1J-ySHR0g-t500x500.png,2025-04-14 18:55,"FOLKsutra,GROWsutra where we be brave,JAZZsutra,KNOWsutra : (naked) TRUTH","[8] How do kids learn • DRUM FOLKsutra,[0] How do kids learn • Destiny JAZZsutra (high)",24,G-24,L-106
Cassandra’s Lullaby • KNOWsutra EPx11 World,https://soundcloud.com/bananasutra/sets/cassandras-lullaby,1.349%,3.2%,2594,35,44:36,KNOWsutra,"BLUES,BURLESQUE,FOLK,INDIE,JAZZ,MANTRA","BLUES,BURLESQUE,FOLK,INDIE,JAZZ,MANTRA",11,11,https://i1.sndcdn.com/artworks-8MtzAVxPSN3vdqbc-b7c54g-t500x500.png,,"FOLKsutra,INDIEsutra,KNOWsutra : PEACE (not War),KNOWsutra where questions matter,MANTRAsutra","[11] Cassandra's Lullaby • Jewish Drum Indie Jazz MANTRA,[06] Cassandra's Lullaby • Jewish World INDIE FOLK,[03] Cassandra's Lullaby • World Reckoning INDIE FOLK",26,G-26,L-42
RHINOCEROSS ♦ EPx7 ♦ BLOWsutra Surreal Real Poetry,https://soundcloud.com/bananasutra/sets/rhinoceross-epx7-blowsutra-surreal-real-poetry,1.256%,3.1%,1751,22,33:21,BLOWsutra,"BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,PSYCHEDELIC,ROCK",7,7,https://i1.sndcdn.com/artworks-WaElY6xZh0PPyRbQ-4p9Ziw-t500x500.png,2025-09-24 17:55,"BLOWsutra,LOFIsutra",[01] RhinoceroSS - BLOWsutra She Wanna Know Indie LOFI,153,G-153,L-208
Jacques Brel : French EPx9 : GLOWsutra Burlesque Indie Blues Gratitude POET(ry),https://soundcloud.com/bananasutra/sets/jacques-brel-french-epx9-glowsutra-burlesque-indie-blues-gratitude-poetry,0.875%,3.1%,3199,28,38:47,GLOWsutra,"BANJO,BLUES,BURLESQUE,INDIE","BANJO,BLUES,BURLESQUE,INDIE,PSYCHEDELIC",9,9,https://i1.sndcdn.com/artworks-e0sOW6yRL70L2ZRD-C8tirQ-t500x500.png,2025-11-29 22:24,"BURLESQUEsutra,FRENCHsutra oui oui · sacrebleu,GLOWsutra where gratitude feeds,INDIEsutra","[01] Jacques Brel - French GLOWsutra Oh Boy Accordion Circus Waltz Chanson BURLESQUE,[07] Jacques Brel - French GLOWsutra Psychedelic Circus Cello Chanson INDIE",86,G-86,L-118
MASA (Make America Safe Again) ✮ EPX12 ✮ QUACKsutra Psychedelic BANJO,https://soundcloud.com/bananasutra/sets/masa-make-america-safe-again-epx12-quacksutra-psychedelic-banjo,0.683%,3.1%,5417,37,38:28,BLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,ROCK","BANJO,BLUES,BURLESQUE,COUNTRY,DUB,PSYCHEDELIC,ROCK",12,12,https://i1.sndcdn.com/artworks-zGBEcizIyyXPbSgu-fuTgSg-t500x500.png,2025-11-12 10:23,"BANJOsutra,BLOWsutra : MAxA Series,QUACKsutra where we sing FU","[10] MASA (Make America Safe Again) • QUACKsutra Psychedelic Booya Country BANJO,[06] MASA (Make America Safe Again) • QUACKsutra Psychedelic BANJO BLUES,[07] MASA (Make America Safe Again) • QUACKsutra Psychedelic BANJO BLUES,[01] MASA (Make America Safe Again) • QUACKsutra Psychedelic DUB BANJO",112,G-112,L-158
Genius EP,https://soundcloud.com/bananasutra/sets/genius,1.331%,3.0%,676,9,7:35,GROWsutra,"FOLK,INDIE,JAZZ","FOLK,INDIE,JAZZ",3,3,https://i1.sndcdn.com/artworks-VkDI20lCoNvB6yuu-kEiBRg-t500x500.jpg,2024-10-28 21:12,"FOLKsutra,GROWsutra : KIND(ness),INDIEsutra,KNOWsutra where questions matter","""Genius, You See V.1 • Indie Jazz Folk Lullaby  • sutraKNOW inspired by Albert Einstein""",61,G-61,L-86
All I Know • Shades of Fools (It's the Why) • KNOWsutra EPx5 Vol. 02,https://soundcloud.com/bananasutra/sets/all-i-know-shades-of-fools-its-the-why-knowsutra-epx5-vol-02,0.743%,3.0%,2019,15,16:03,KNOWsutra,"BLUES,BURLESQUE,FOLK,INDIE,JAZZ","BLUES,BURLESQUE,FOLK,INDIE,JAZZ",5,5,https://i1.sndcdn.com/artworks-jqVeUE2kfD4URweU-kKwl8A-t500x500.png,2025-11-19 19:59,"BLUESsutra,KNOWsutra where questions matter",[05] All I Know - Shades of Fools • KNOWsutra Destiny BLUES,8,G-8,L-217
Pro-life means what · honey?,https://soundcloud.com/bananasutra/sets/pro-life-means-what-honey,1.488%,3.0%,1210,18,20:15,KNOWsutra,"BANJO,MANTRA","BANJO,MANTRA",6,6,https://i1.sndcdn.com/artworks-6n9qPQKkYrr2fiIl-Ru83aw-t500x500.jpg,,"DUBsutra,GROWsutra : GOD (etc),KNOWsutra where questions matter,QUACKsutra where we sing FU,Questions for the (kind) POPE in the Sky","""Pro-Life Means What, Honey • Jazzy Mantra DUBsutra (2)""",143,G-143,L-196
A Man's a Man and A' That (à la bananasutra) EPx3 - VOL. 02 - Revolution Forever,https://soundcloud.com/bananasutra/sets/a-mans-a-man-and-a-that-a-la-bananasutra-epx3-vol-02-revolution-forever,0.967%,3.0%,931,9,9:42,BLOWsutra,"LOFI,MANTRA","LOFI,MANTRA,TRIP HOP",3,3,https://i1.sndcdn.com/artworks-1bqixGWYedpZR647-tZkbFA-t500x500.png,,"BLOWsutra : REVOLT (now),KNOWsutra where questions matter,LOFIsutra,MANTRAsutra",[02] A Man's a Man and A' That - VOL. 02 - A Spin on Robert Burns' Revolutionary Song - Capela MANTRA LOFI,2,G-2,L-5
WIN-WIN DUB EPx3 ⚭ French-English GROWsutra Fusion Soul,https://soundcloud.com/bananasutra/sets/win-win-dub-epx3-french-english-growsutra-fusion-soul,1.169%,3.0%,770,9,8:12,GROWsutra,DUB,"DUB,HIP HOP,RAGGA,SOUL",3,3,https://i1.sndcdn.com/artworks-oBETDaFyMMJRa4Qg-sDo0ng-t500x500.png,,"DUBsutra,FRENCHsutra oui oui · sacrebleu,GROWsutra where we be brave,OUI OUI : Pardon (my French),SHOWsutra: (shades of) FOOLS",[01] Win Win Dub ⚭ French GROWsutra Soulful Hip Hop Ragga DUB,228,G-228,L-307
What It's About - Blues Dub Murica Mantra EPx7,https://soundcloud.com/bananasutra/sets/what-its-about-blues-dub-murica-mantra-epx7,1.405%,3.0%,1495,21,24:28,BLOWsutra,"BLUES,DUB,MANTRA","BLUES,DUB,MANTRA",7,7,https://i1.sndcdn.com/artworks-GLU0pK07IFyP9sOF-R4l6cg-t500x500.jpg,,"BLUESsutra,QUACKsutra where we sing FU",[02] What It's About - BLUESsutra,212,G-212,L-114
My Quest • EPx6 Vol. 2 • GLOWsutra Jacques Brel Dream,https://soundcloud.com/bananasutra/sets/my-quest-glowsutra-jacques-brel-epx7,0.644%,3.0%,2796,18,16:43,GLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,INDIE,JAZZ,ROCK","BANJO,BLUES,BURLESQUE,DUB,INDIE,JAZZ,PSYCHEDELIC,ROCK,TRIP HOP",6,6,https://i1.sndcdn.com/artworks-RvPg90tJzDpSlPKh-ns1cUw-t500x500.png,2026-03-15 16:44,"DUBsutra,GLOWsutra where gratitude feeds,INDIEsutra","[04] My Quest • To dream an impossible dream with Jacques Brel • GLOWsutra Psychedelic Muse DUB,[01] My Quest • To dream an impossible dream • GLOWsutra Psychedelic Cello Lullaby INDIE",119,G-119,L-263
Blessed Be the Dogs ☰ SHOWsutra EPx9 ☰ Post-Punk Burlesque ROCK,https://soundcloud.com/bananasutra/sets/blessed-be-the-dogs-showsutra-epx9-post-punk-burlesque-rock,1.475%,3.0%,1830,27,35:13,SHOWsutra,"BURLESQUE,ROCK","BURLESQUE,PUNK,ROCK",9,9,https://i1.sndcdn.com/artworks-kAEVcohylwIZch0q-ThHu4Q-t500x500.png,,"BOWsutra : (Thank) Dogs,ROCKsutra,SHOWsutra where bananas play",[05] Blessed Be The Dogs • SHOWsutra Post-Punk Burlesque ROCK,19,G-19,L-33
Hi · My Name Is (Not Celine Dion) - Vol03 EPx11 - SHOWsutra Gipsy Trip Hop World LoFi Edition,https://soundcloud.com/bananasutra/sets/hi-my-name-is-not-celine-dion-vol03-epx11-showsutra-gipsy-trip-hop-world-lofi-edition,1.356%,2.9%,2360,32,40:18,SHOWsutra,LOFI,"GIPSY,LOFI,TRIP HOP",11,11,https://i1.sndcdn.com/artworks-F6v264OYqZyCDfpy-bKUKiA-t500x500.png,2025-10-17 10:24,"LOFIsutra,SHOWsutra : FANANA Club,SHOWsutra where bananas play","""[08] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI"",""[02] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI""",73,G-73,L-99
Easy (Death Is Nothing At All) ❣ BOWsutra EPx9,https://soundcloud.com/bananasutra/sets/easy-death-is-nothing-at-all-bowsutra-epx9,1.242%,2.8%,2013,25,32:39,BOWsutra,"BANJO,BLUES,DUB,INDIE","BANJO,BLUES,DUB,INDIE",9,9,https://i1.sndcdn.com/artworks-bzZBqdfk2aR7Mc8I-ba7MdA-t500x500.png,2025-09-26 19:38,"BLUESsutra,BOWsutra : DEATH (is nothing),BOWsutra the last of 7 sutras · it's divine <3,DUBsutra,INDIEsutra","[01] Easy (Death Is Nothing At All) • BOWsutra Weary Banjo Mama BLUES,[07] Easy (Death Is Nothing At All) • BOWsutra La Poesita Peace DUB INDIE",44,G-44,L-67
New Normalcy (Planet Earth to Higher Grounds) EP x7,https://soundcloud.com/bananasutra/sets/new-normalcy-planet-earth-to-higher-grounds-ep-x7,1.029%,2.7%,1847,19,25:21,KNOWsutra,FOLK,FOLK,7,7,https://i1.sndcdn.com/artworks-ud5KKsf2ftHwkxwZ-emOxEw-t500x500.jpg,,"BANJOsutra,BLOWsutra : APES (gone wrong),DUBsutra,KNOWsutra where questions matter,ROCKsutra","""New Normalcy, Space Oddity ☰ BANJOsutra"",""New Normalcy, Space Oddity ☰ DUBsutra""",120,G-120,L-164
